Id,Label,Degree,ClusteringCoefficient
178,178,5,0
179,179,7,0.09523809523809523
180,180,8,0
181,181,6,0.06666666666666667
182,182,8,0.03571428571428571
183,183,11,0.03636363636363636
184,184,9,0
185,185,21,0.004761904761904762
186,186,6,0
187,187,3,0
188,188,7,0
189,189,13,0
190,190,8,0
191,191,27,0.005698005698005698
192,192,6,0.06666666666666667
193,193,3,0
194,194,9,0
195,195,10,0.022222222222222223
196,196,7,0
197,197,19,0.011695906432748537
198,198,10,0.022222222222222223
199,199,3,0
200,200,12,0
201,201,11,0
202,202,3,0
203,203,12,0.015151515151515152
204,204,5,0
205,205,11,0
206,206,16,0.008333333333333333
207,207,9,0
208,208,11,0
209,209,12,0
210,210,6,0
211,211,7,0
212,212,12,0
213,213,8,0
214,214,6,0.06666666666666667
215,215,6,0.06666666666666667
216,216,7,0.14285714285714285
217,217,9,0
218,218,9,0
219,219,7,0
220,220,11,0.03636363636363636
221,221,10,0.022222222222222223
222,222,7,0.047619047619047616
223,223,18,0.006535947712418301
224,224,5,0
225,225,9,0.027777777777777776
226,226,7,0
227,227,7,0
228,228,10,0.022222222222222223
229,229,6,0
230,230,10,0
231,231,6,0
232,232,11,0.01818181818181818
233,233,6,0
234,234,8,0
235,235,6,0
236,236,7,0
237,237,10,0
238,238,15,0
239,239,10,0.022222222222222223
240,240,8,0
241,241,9,0
242,242,5,0
243,243,10,0
244,244,16,0
245,245,6,0
246,246,5,0.1
247,247,5,0
248,248,11,0
249,249,19,0
250,250,9,0
251,251,19,0.011695906432748537
252,252,5,0
253,253,8,0
254,254,6,0
255,255,9,0
256,256,6,0.06666666666666667
257,257,3,0
258,258,5,0.1
259,259,4,0.3333333333333333
260,260,16,0.008333333333333333
261,261,7,0
262,262,3,0.3333333333333333
263,263,4,0
264,264,10,0.044444444444444446
265,265,12,0.015151515151515152
266,266,9,0.027777777777777776
267,267,5,0
268,268,6,0
269,269,4,0
270,270,9,0
271,271,13,0
272,272,9,0
273,273,7,0.09523809523809523
274,274,7,0.09523809523809523
275,275,14,0.01098901098901099
276,276,12,0.015151515151515152
277,277,9,0
278,278,15,0
279,279,14,0
280,280,16,0.016666666666666666
281,281,16,0.016666666666666666
282,282,10,0
283,283,8,0
284,284,13,0
285,285,4,0
286,286,12,0
287,287,8,0
288,288,7,0
289,289,3,0.3333333333333333
290,290,8,0
291,291,18,0
292,292,4,0.16666666666666666
293,293,6,0
294,294,7,0
295,295,6,0
296,296,7,0.047619047619047616
297,297,7,0
298,298,14,0
299,299,8,0
300,300,8,0
301,301,3,0
302,302,5,0
303,303,5,0
304,304,8,0
305,305,12,0.030303030303030304
306,306,6,0
307,307,5,0.1
308,308,6,0.06666666666666667
309,309,4,0
310,310,15,0
311,311,13,0.01282051282051282
312,312,9,0
313,313,5,0
314,314,14,0
315,315,5,0
316,316,9,0
317,317,9,0
318,318,8,0
319,319,4,0
320,320,11,0.01818181818181818
321,321,10,0
322,322,9,0
323,323,6,0.06666666666666667
324,324,12,0
325,325,4,0
326,326,7,0
327,327,8,0.03571428571428571
328,328,5,0
329,329,5,0
330,330,8,0
331,331,8,0
332,332,6,0
333,333,3,0
334,334,12,0.030303030303030304
335,335,6,0
336,336,5,0.1
337,337,3,0
338,338,4,0
339,339,12,0
340,340,13,0.01282051282051282
341,341,12,0
342,342,6,0
343,343,3,0
344,344,10,0
345,345,4,0
346,346,5,0
347,347,5,0.1
348,348,8,0
349,349,5,0.1
350,350,8,0.03571428571428571
351,351,5,0
352,352,5,0
353,353,3,0
354,354,10,0
355,355,14,0
356,356,4,0
357,357,6,0.06666666666666667
358,358,6,0
359,359,4,0.16666666666666666
360,360,5,0
361,361,6,0
362,362,8,0
363,363,4,0
364,364,16,0
365,365,6,0
366,366,7,0
367,367,5,0
368,368,10,0
369,369,10,0
370,370,4,0
371,371,3,0
372,372,5,0
373,373,4,0
374,374,12,0
375,375,7,0
376,376,7,0
377,377,10,0
378,378,7,0
379,379,5,0.1
380,380,8,0
381,381,6,0
382,382,3,0
383,383,11,0
384,384,4,0
385,385,5,0
386,386,15,0
387,387,4,0
388,388,6,0
389,389,10,0
390,390,3,0
391,391,20,0.005263157894736842
392,392,5,0
393,393,6,0.13333333333333333
394,394,3,0
395,395,8,0
396,396,6,0
397,397,5,0.2
398,398,5,0
399,399,5,0
400,400,8,0
401,401,5,0
402,402,6,0
403,403,5,0.1
404,404,4,0
405,405,7,0
406,406,10,0.022222222222222223
407,407,5,0
408,408,12,0
409,409,7,0.047619047619047616
410,410,8,0.03571428571428571
411,411,5,0
412,412,8,0
413,413,3,0.6666666666666666
414,414,10,0
415,415,10,0
416,416,6,0
417,417,4,0.16666666666666666
418,418,11,0
419,419,7,0
420,420,9,0
421,421,4,0
422,422,5,0
423,423,11,0
424,424,5,0
425,425,8,0.03571428571428571
426,426,4,0
427,427,8,0
428,428,8,0.03571428571428571
429,429,5,0.1
430,430,6,0
431,431,4,0
432,432,11,0
433,433,11,0
434,434,7,0
435,435,5,0.1
436,436,6,0
437,437,4,0
438,438,9,0
439,439,6,0
440,440,9,0
441,441,6,0
442,442,17,0.014705882352941176
443,443,4,0.16666666666666666
444,444,7,0
445,445,4,0
446,446,7,0
447,447,4,0
448,448,3,0.3333333333333333
449,449,6,0.06666666666666667
450,450,8,0
451,451,5,0.1
452,452,11,0
453,453,4,0
454,454,8,0
455,455,6,0
456,456,9,0.027777777777777776
457,457,4,0.16666666666666666
458,458,9,0
459,459,3,0
460,460,3,0
461,461,5,0
462,462,4,0.16666666666666666
463,463,5,0
464,464,4,0
465,465,12,0
466,466,5,0
467,467,8,0.07142857142857142
468,468,10,0
469,469,5,0
470,470,6,0.06666666666666667
471,471,13,0
472,472,7,0
473,473,4,0
474,474,8,0
475,475,6,0.06666666666666667
476,476,5,0.1
477,477,7,0
478,478,4,0
479,479,8,0
480,480,3,0
481,481,4,0
482,482,7,0.09523809523809523
483,483,6,0
484,484,6,0
485,485,11,0.01818181818181818
486,486,6,0
487,487,4,0
488,488,6,0
489,489,6,0
490,490,13,0.01282051282051282
491,491,10,0
492,492,10,0
493,493,9,0.027777777777777776
494,494,8,0
495,495,5,0
496,496,4,0
497,497,10,0
498,498,4,0
499,499,5,0.1
500,500,3,0
501,501,6,0
502,502,4,0
503,503,4,0
504,504,5,0
505,505,8,0
506,506,8,0
507,507,4,0
508,508,3,0
509,509,11,0.01818181818181818
510,510,6,0
511,511,3,0
512,512,11,0
513,513,4,0.16666666666666666
514,514,5,0
515,515,4,0.16666666666666666
516,516,8,0.03571428571428571
517,517,4,0
518,518,5,0
519,519,3,0
520,520,6,0
521,521,5,0
522,522,5,0
523,523,3,0
524,524,5,0
525,525,4,0
526,526,4,0
527,527,5,0
528,528,4,0
529,529,6,0
530,530,17,0
531,531,4,0
532,532,11,0
533,533,5,0
534,534,8,0
535,535,8,0.03571428571428571
536,536,3,0
537,537,10,0
538,538,5,0
539,539,6,0.13333333333333333
540,540,3,0
541,541,4,0
542,542,3,0
543,543,5,0
544,544,5,0.2
545,545,4,0
546,546,9,0
547,547,3,0
548,548,4,0.16666666666666666
549,549,6,0
550,550,8,0
551,551,3,0
552,552,4,0.16666666666666666
553,553,3,0
554,554,3,0
555,555,4,0
556,556,3,0
557,557,9,0
558,558,5,0
559,559,7,0
560,560,4,0
561,561,7,0
562,562,3,0
563,563,5,0
564,564,7,0
565,565,4,0
566,566,3,0
567,567,4,0
568,568,11,0
569,569,9,0
570,570,5,0
571,571,4,0
572,572,4,0.16666666666666666
573,573,5,0
574,574,5,0.1
575,575,5,0.1
576,576,5,0
577,577,3,0
578,578,3,0
579,579,4,0.16666666666666666
580,580,7,0
581,581,8,0
582,582,7,0
583,583,3,0
584,584,4,0
585,585,5,0
586,586,3,0
587,587,4,0.16666666666666666
588,588,7,0.047619047619047616
589,589,4,0
590,590,5,0
591,591,4,0.16666666666666666
592,592,5,0
593,593,6,0
594,594,8,0
595,595,3,0
596,596,5,0
597,597,5,0
598,598,6,0
599,599,4,0
600,600,5,0
601,601,3,0
602,602,3,0
603,603,6,0
604,604,10,0.022222222222222223
605,605,3,0
606,606,4,0
607,607,6,0
608,608,8,0
609,609,7,0
610,610,7,0
611,611,5,0.1
612,612,6,0
613,613,3,0
614,614,4,0
615,615,9,0
616,616,7,0
617,617,4,0
618,618,4,0.16666666666666666
619,619,6,0.06666666666666667
620,620,4,0
621,621,5,0
622,622,3,0.3333333333333333
623,623,3,0
624,624,8,0
625,625,5,0
626,626,7,0
627,627,7,0
628,628,7,0.047619047619047616
629,629,4,0
630,630,6,0
631,631,8,0
632,632,5,0
633,633,5,0
634,634,6,0
635,635,8,0
636,636,3,0
637,637,3,0
638,638,3,0
639,639,3,0
640,640,9,0.027777777777777776
641,641,3,0.3333333333333333
642,642,3,0
643,643,10,0
644,644,6,0
645,645,4,0
646,646,7,0
647,647,7,0
648,648,3,0
649,649,5,0
650,650,3,0
651,651,4,0
652,652,5,0
653,653,6,0
654,654,7,0
655,655,5,0
656,656,5,0
657,657,4,0
658,658,4,0
659,659,5,0
660,660,5,0
661,661,6,0.06666666666666667
662,662,7,0
663,663,8,0
664,664,3,0
665,665,6,0
666,666,8,0
667,667,3,0
668,668,3,0
669,669,5,0
670,670,4,0
671,671,9,0
672,672,7,0.047619047619047616
673,673,4,0
674,674,5,0.1
675,675,4,0
676,676,6,0
677,677,9,0
678,678,6,0
679,679,4,0
680,680,3,0
681,681,6,0.06666666666666667
682,682,7,0.047619047619047616
683,683,3,0
684,684,5,0
685,685,4,0
686,686,7,0
687,687,3,0
688,688,4,0
689,689,5,0
690,690,4,0
691,691,4,0
692,692,4,0
693,693,4,0.16666666666666666
694,694,9,0
695,695,7,0
696,696,4,0
697,697,5,0
698,698,3,0
699,699,6,0
700,700,10,0
701,701,3,0
702,702,5,0
703,703,6,0
704,704,3,0
705,705,3,0
706,706,8,0.03571428571428571
707,707,5,0
708,708,4,0.16666666666666666
709,709,6,0
710,710,5,0
711,711,3,0
712,712,6,0
713,713,3,0
714,714,9,0
715,715,8,0
716,716,4,0
717,717,3,0
718,718,4,0
719,719,4,0
720,720,5,0
721,721,4,0
722,722,4,0
723,723,3,0
724,724,3,0
725,725,7,0
726,726,4,0
727,727,3,0
728,728,5,0.2
729,729,5,0
730,730,5,0
731,731,6,0
732,732,5,0.1
733,733,6,0
734,734,7,0
735,735,3,0
736,736,6,0
737,737,4,0
738,738,5,0
739,739,5,0
740,740,3,0
741,741,3,0
742,742,6,0
743,743,3,0
744,744,5,0
745,745,4,0
746,746,7,0.047619047619047616
747,747,7,0.047619047619047616
748,748,6,0
749,749,5,0
750,750,5,0
751,751,4,0
752,752,14,0
753,753,4,0
754,754,8,0
755,755,7,0
756,756,6,0.06666666666666667
757,757,6,0
758,758,5,0
759,759,3,0
760,760,3,0
761,761,4,0
762,762,3,0
763,763,3,0.3333333333333333
764,764,4,0
765,765,5,0
766,766,6,0
767,767,5,0
768,768,5,0
769,769,4,0
770,770,4,0
771,771,5,0
772,772,7,0
773,773,3,0
774,774,3,0
775,775,5,0.1
776,776,5,0
777,777,4,0
778,778,3,0
779,779,7,0
780,780,3,0
781,781,4,0
782,782,8,0
783,783,3,0
784,784,9,0
785,785,4,0
786,786,3,0
787,787,4,0
788,788,6,0
789,789,4,0.16666666666666666
790,790,4,0
791,791,5,0
792,792,6,0
793,793,4,0
794,794,4,0
795,795,7,0.047619047619047616
796,796,4,0
797,797,4,0
798,798,4,0
799,799,3,0
800,800,6,0
801,801,4,0
802,802,6,0
803,803,7,0
804,804,4,0
805,805,5,0
806,806,5,0.1
807,807,5,0
808,808,3,0
809,809,3,0
810,810,5,0
811,811,6,0
812,812,4,0
813,813,6,0
814,814,4,0
815,815,6,0
816,816,4,0
817,817,3,0
818,818,5,0
819,819,5,0
820,820,10,0
821,821,5,0
822,822,3,0
823,823,6,0
824,824,6,0
825,825,4,0
826,826,3,0
827,827,4,0
828,828,3,0
829,829,5,0
830,830,5,0
831,831,3,0
832,832,7,0
833,833,7,0
834,834,3,0.6666666666666666
835,835,8,0
836,836,3,0
837,837,5,0
838,838,4,0
839,839,4,0
840,840,3,0
841,841,3,0
842,842,4,0.16666666666666666
843,843,6,0
844,844,4,0
845,845,4,0
846,846,8,0
847,847,4,0
848,848,5,0
849,849,9,0
850,850,5,0
851,851,5,0
852,852,4,0
853,853,5,0
854,854,3,0
855,855,4,0
856,856,3,0
857,857,7,0
858,858,5,0
859,859,3,0
860,860,7,0
861,861,3,0
862,862,3,0
863,863,6,0
864,864,5,0
865,865,6,0
866,866,4,0
867,867,4,0
868,868,4,0
869,869,3,0
870,870,9,0
871,871,3,0
872,872,5,0
873,873,4,0.16666666666666666
874,874,3,0.3333333333333333
875,875,3,0
876,876,4,0
877,877,4,0
878,878,5,0
879,879,8,0
880,880,4,0
881,881,4,0
882,882,9,0
883,883,4,0
884,884,8,0
885,885,5,0.1
886,886,3,0
887,887,6,0.06666666666666667
888,888,4,0
889,889,3,0.3333333333333333
890,890,4,0
891,891,5,0
892,892,3,0.3333333333333333
893,893,6,0
894,894,4,0
895,895,5,0
896,896,3,0
897,897,5,0
898,898,4,0
899,899,5,0
900,900,3,0
901,901,4,0
902,902,4,0
903,903,8,0
904,904,5,0.1
905,905,3,0
906,906,4,0
907,907,3,0
908,908,4,0
909,909,5,0
910,910,4,0
911,911,3,0
912,912,7,0
913,913,5,0
914,914,4,0
915,915,4,0
916,916,6,0
917,917,9,0
918,918,3,0
919,919,8,0
920,920,4,0
921,921,7,0
922,922,4,0
923,923,4,0
924,924,3,0
925,925,4,0
926,926,4,0.16666666666666666
927,927,11,0.03636363636363636
928,928,3,0
929,929,3,0
930,930,3,0
931,931,5,0
932,932,7,0
933,933,3,0
934,934,4,0.16666666666666666
935,935,5,0.1
936,936,4,0
937,937,4,0
938,938,4,0
939,939,5,0
940,940,6,0.06666666666666667
941,941,3,0
942,942,4,0
943,943,6,0
944,944,3,0
945,945,3,0
946,946,4,0
947,947,6,0
948,948,4,0
949,949,10,0
950,950,5,0
951,951,4,0
952,952,3,0
953,953,4,0
954,954,4,0
955,955,3,0
956,956,9,0
957,957,5,0
958,958,4,0
959,959,5,0.1
960,960,4,0
961,961,7,0
962,962,5,0
963,963,6,0
964,964,4,0.16666666666666666
965,965,3,0.3333333333333333
966,966,4,0
967,967,3,0
968,968,6,0
969,969,3,0
970,970,6,0
971,971,4,0
972,972,4,0
973,973,4,0
974,974,3,0
975,975,7,0
976,976,5,0
977,977,4,0
978,978,3,0
979,979,3,0
980,980,4,0
981,981,4,0
982,982,4,0
983,983,3,0
984,984,4,0
985,985,6,0
986,986,4,0
987,987,4,0
988,988,3,0.3333333333333333
989,989,3,0
990,990,3,0
991,991,4,0
992,992,3,0
993,993,5,0
994,994,3,0
995,995,3,0
996,996,4,0
997,997,6,0
998,998,3,0.3333333333333333
999,999,4,0
1000,1000,5,0
1001,1001,4,0
1002,1002,4,0
1003,1003,6,0
1004,1004,3,0
1005,1005,3,0
1006,1006,7,0
1007,1007,3,0
1008,1008,4,0
1009,1009,4,0
1010,1010,3,0
1011,1011,4,0
1012,1012,4,0.16666666666666666
1013,1013,3,0
1014,1014,4,0
1015,1015,4,0
1016,1016,3,0
1017,1017,3,0
1018,1018,4,0
1019,1019,5,0
1020,1020,6,0.13333333333333333
1021,1021,3,0
1022,1022,3,0
1023,1023,3,0
1024,1024,8,0
1025,1025,3,0
1026,1026,4,0
1027,1027,4,0
1028,1028,8,0
1029,1029,4,0
1030,1030,4,0
1031,1031,4,0
1032,1032,8,0
1033,1033,4,0
1034,1034,3,0
1035,1035,5,0
1036,1036,3,0
1037,1037,3,0
1038,1038,4,0
1039,1039,3,0
1040,1040,5,0
1041,1041,3,0
1042,1042,3,0
1043,1043,3,0
1044,1044,7,0
1045,1045,4,0
1046,1046,3,0
1047,1047,3,0
1048,1048,7,0
1049,1049,3,0
1050,1050,3,0
1051,1051,4,0
1052,1052,3,0
1053,1053,3,0
1054,1054,3,0
1055,1055,5,0
1056,1056,3,0
1057,1057,3,0
1058,1058,3,0
1059,1059,5,0
1060,1060,6,0
1061,1061,3,0
1062,1062,3,0
1063,1063,4,0
1064,1064,5,0
1065,1065,6,0
1066,1066,3,0
1067,1067,3,0
1068,1068,4,0
1069,1069,5,0
1070,1070,4,0
1071,1071,6,0
1072,1072,5,0
1073,1073,4,0
1074,1074,4,0
1075,1075,3,0
1076,1076,3,0
1077,1077,3,0
1078,1078,3,0.3333333333333333
1079,1079,3,0
1080,1080,3,0
1081,1081,5,0
1082,1082,4,0
1083,1083,5,0
1084,1084,3,0
1085,1085,4,0
1086,1086,6,0
1087,1087,3,0
1088,1088,3,0
1089,1089,4,0
1090,1090,7,0
1091,1091,4,0
1092,1092,3,0
1093,1093,3,0
1094,1094,4,0
1095,1095,4,0.16666666666666666
1096,1096,5,0
1097,1097,3,0
1098,1098,3,0
1099,1099,6,0
1100,1100,5,0.1
1101,1101,6,0
1102,1102,3,0
1103,1103,6,0
1104,1104,3,0
1105,1105,4,0
1106,1106,3,0
1107,1107,3,0
1108,1108,3,0
1109,1109,4,0
1110,1110,4,0
1111,1111,6,0
1112,1112,8,0
1113,1113,3,0
1114,1114,7,0
1115,1115,3,0
1116,1116,3,0.3333333333333333
1117,1117,3,0
1118,1118,4,0
1119,1119,3,0
1120,1120,3,0.3333333333333333
1121,1121,3,0
1122,1122,4,0
1123,1123,4,0
1124,1124,7,0
1125,1125,5,0
1126,1126,6,0
1127,1127,5,0
1128,1128,3,0
1129,1129,5,0
1130,1130,4,0
1131,1131,3,0
1132,1132,3,0
1133,1133,3,0.3333333333333333
1134,1134,3,0
1135,1135,3,0
1136,1136,3,0
1137,1137,3,0
1138,1138,3,0
1139,1139,4,0
1140,1140,5,0
1141,1141,3,0
1142,1142,4,0
1143,1143,4,0
1144,1144,4,0
1145,1145,3,0
1146,1146,5,0
1147,1147,3,0
1148,1148,4,0
1149,1149,3,0
1150,1150,3,0
1151,1151,3,0
1152,1152,3,0
1153,1153,5,0
1154,1154,6,0
1155,1155,5,0
1156,1156,3,0
1157,1157,3,0
1158,1158,7,0
1159,1159,4,0.16666666666666666
1160,1160,3,0
1161,1161,3,0
1162,1162,5,0
1163,1163,6,0
1164,1164,8,0
1165,1165,4,0
1166,1166,4,0
1167,1167,3,0
1168,1168,5,0
1169,1169,3,0
1170,1170,4,0
1171,1171,8,0.03571428571428571
1172,1172,6,0
1173,1173,3,0.3333333333333333
1174,1174,4,0
1175,1175,3,0
1176,1176,5,0
1177,1177,4,0
1178,1178,4,0
1179,1179,4,0
1180,1180,3,0
1181,1181,5,0
1182,1182,3,0
1183,1183,3,0
1184,1184,3,0
1185,1185,6,0
1186,1186,6,0
1187,1187,3,0
1188,1188,6,0
1189,1189,4,0
1190,1190,3,0
1191,1191,4,0
1192,1192,5,0.1
1193,1193,4,0
1194,1194,3,0
1195,1195,3,0
1196,1196,6,0
1197,1197,3,0
1198,1198,3,0
1199,1199,4,0
1200,1200,4,0
1201,1201,4,0
1202,1202,4,0
1203,1203,4,0
1204,1204,4,0
1205,1205,3,0
1206,1206,3,0
1207,1207,3,0
1208,1208,3,0
1209,1209,5,0
1210,1210,4,0
1211,1211,5,0
1212,1212,4,0
1213,1213,3,0
1214,1214,5,0
1215,1215,4,0
1216,1216,8,0
1217,1217,5,0
1218,1218,4,0
1219,1219,4,0
1220,1220,3,0
1221,1221,6,0
1222,1222,5,0
1223,1223,3,0
1224,1224,3,0
1225,1225,3,0.3333333333333333
1226,1226,4,0
1227,1227,3,0
1228,1228,3,0
1229,1229,3,0
1230,1230,3,0
1231,1231,5,0
1232,1232,3,0
1233,1233,4,0.16666666666666666
1234,1234,5,0
1235,1235,6,0
1236,1236,5,0
1237,1237,4,0
1238,1238,3,0
1239,1239,3,0
1240,1240,3,0
1241,1241,5,0
1242,1242,3,0
1243,1243,3,0
1244,1244,4,0
1245,1245,3,0.3333333333333333
1246,1246,3,0
1247,1247,4,0
1248,1248,4,0
1249,1249,3,0
1250,1250,5,0.1
1251,1251,4,0
1252,1252,4,0
1253,1253,3,0
1254,1254,4,0
1255,1255,3,0
1256,1256,4,0
1257,1257,4,0
1258,1258,4,0
1259,1259,5,0
1260,1260,3,0
1261,1261,3,0
1262,1262,3,0
1263,1263,9,0
1264,1264,5,0
1265,1265,3,0
1266,1266,4,0
1267,1267,3,0
1268,1268,5,0
1269,1269,4,0
1270,1270,4,0
1271,1271,4,0
1272,1272,3,0
1273,1273,5,0.2
1274,1274,4,0
1275,1275,4,0.16666666666666666
1276,1276,4,0
1277,1277,3,0
1278,1278,3,0
1279,1279,4,0
1280,1280,4,0
1281,1281,4,0
1282,1282,3,0
1283,1283,6,0
1284,1284,5,0
1285,1285,3,0
1286,1286,3,0
1287,1287,3,0.3333333333333333
1288,1288,4,0
1289,1289,7,0
1290,1290,4,0
1291,1291,3,0
1292,1292,3,0
1293,1293,3,0
1294,1294,4,0
1295,1295,4,0
1296,1296,4,0
1297,1297,4,0.16666666666666666
1298,1298,3,0
1299,1299,5,0
1300,1300,3,0
1301,1301,3,0
1302,1302,3,0.3333333333333333
1303,1303,3,0
1304,1304,3,0
1305,1305,4,0
1306,1306,5,0
1307,1307,4,0
1308,1308,3,0
1309,1309,4,0
1310,1310,3,0
1311,1311,3,0
1312,1312,3,0
1313,1313,5,0
1314,1314,3,0
1315,1315,3,0
1316,1316,4,0
1317,1317,3,0.3333333333333333
1318,1318,3,0
1319,1319,4,0
1320,1320,4,0.16666666666666666
1321,1321,3,0
1322,1322,5,0
1323,1323,4,0
1324,1324,3,0.3333333333333333
1325,1325,4,0
1326,1326,3,0
1327,1327,3,0
1328,1328,3,0
1329,1329,3,0
1330,1330,4,0
1331,1331,3,0
1332,1332,3,0
1333,1333,4,0
1334,1334,4,0
1335,1335,6,0
1336,1336,3,0
1337,1337,3,0
1338,1338,4,0
1339,1339,3,0
1340,1340,3,0
1341,1341,3,0
1342,1342,5,0
1343,1343,3,0
1344,1344,3,0
1345,1345,3,0.3333333333333333
1346,1346,3,0
1347,1347,3,0
1348,1348,3,0.3333333333333333
1349,1349,3,0.3333333333333333
1350,1350,3,0
1351,1351,5,0.1
1352,1352,6,0
1353,1353,5,0.1
1354,1354,4,0
1355,1355,4,0
1356,1356,4,0.16666666666666666
1357,1357,4,0
1358,1358,4,0
1359,1359,3,0
1360,1360,3,0
1361,1361,3,0
1362,1362,3,0
1363,1363,5,0
1364,1364,4,0
1365,1365,3,0
1366,1366,3,0
1367,1367,3,0.3333333333333333
1368,1368,3,0
1369,1369,5,0.1
1370,1370,3,0
1371,1371,4,0
1372,1372,4,0
1373,1373,5,0
1374,1374,4,0.16666666666666666
1375,1375,3,0
1376,1376,3,0
1377,1377,6,0
1378,1378,6,0
1379,1379,4,0
1380,1380,4,0
1381,1381,4,0
1382,1382,3,0
1383,1383,3,0
1384,1384,4,0
1385,1385,3,0
1386,1386,5,0
1387,1387,4,0
1388,1388,3,0
1389,1389,3,0
1390,1390,3,0
1391,1391,3,0
1392,1392,3,0
1393,1393,3,0
1394,1394,3,0
1395,1395,3,0
1396,1396,3,0
