network,method,k,p,simulation_id,final_active_count,total_steps
Facebook Penn94,highest_degree,2,0.1,210,36011,9
Facebook Penn94,highest_degree,2,0.1,211,36129,7
Facebook Penn94,highest_degree,2,0.1,212,36078,8
Facebook Penn94,highest_degree,2,0.1,213,36077,10
Facebook Penn94,highest_degree,2,0.1,214,36050,10
Facebook Penn94,highest_degree,2,0.1,215,35993,8
Facebook Penn94,highest_degree,2,0.1,216,36056,9
Facebook Penn94,highest_degree,2,0.1,217,36034,8
Facebook Penn94,highest_degree,2,0.1,218,36126,8
Facebook Penn94,highest_degree,2,0.1,219,36114,9
Facebook Penn94,highest_degree,2,0.1,220,36076,8
Facebook Penn94,highest_degree,2,0.1,221,36059,10
Facebook Penn94,highest_degree,2,0.1,222,36099,8
Facebook Penn94,highest_degree,2,0.1,223,36084,8
Facebook Penn94,highest_degree,2,0.1,224,36016,8
Facebook Penn94,highest_degree,2,0.1,225,36234,7
Facebook Penn94,highest_degree,2,0.1,226,36039,8
Facebook Penn94,highest_degree,2,0.1,227,36120,9
Facebook Penn94,highest_degree,2,0.1,228,36041,12
Facebook Penn94,highest_degree,2,0.1,229,36046,9
Facebook Penn94,highest_degree,2,0.1,230,36141,8
Facebook Penn94,highest_degree,2,0.1,231,36010,7
Facebook Penn94,highest_degree,2,0.1,232,35943,8
Facebook Penn94,highest_degree,2,0.1,233,36138,7
Facebook Penn94,highest_degree,2,0.1,234,36092,9
Facebook Penn94,highest_degree,2,0.1,235,36113,8
Facebook Penn94,highest_degree,2,0.1,236,36107,9
Facebook Penn94,highest_degree,2,0.1,237,36015,7
Facebook Penn94,highest_degree,2,0.1,238,36024,8
Facebook Penn94,highest_degree,2,0.1,239,36098,8
Facebook Penn94,highest_degree,2,0.1,240,36078,9
Facebook Penn94,highest_degree,2,0.1,241,36105,8
Facebook Penn94,highest_degree,2,0.1,242,36107,9
Facebook Penn94,highest_degree,2,0.1,243,36115,8
Facebook Penn94,highest_degree,2,0.1,244,36041,9
Facebook Penn94,highest_degree,2,0.1,245,36058,8
Facebook Penn94,highest_degree,2,0.1,246,36128,12
Facebook Penn94,highest_degree,2,0.1,247,36110,8
Facebook Penn94,highest_degree,2,0.1,248,36015,9
Facebook Penn94,highest_degree,2,0.1,249,36076,8
Facebook Penn94,highest_degree,2,0.1,250,36087,8
Facebook Penn94,highest_degree,2,0.1,251,36118,8
Facebook Penn94,highest_degree,2,0.1,252,36094,9
Facebook Penn94,highest_degree,2,0.1,253,36020,9
Facebook Penn94,highest_degree,2,0.1,254,36064,10
Facebook Penn94,highest_degree,2,0.1,255,36063,9
Facebook Penn94,highest_degree,2,0.1,256,36146,7
Facebook Penn94,highest_degree,2,0.1,257,36053,9
Facebook Penn94,highest_degree,2,0.1,258,36008,8
Facebook Penn94,highest_degree,2,0.1,259,36060,8
Facebook Penn94,highest_degree,2,0.1,260,36059,8
Facebook Penn94,highest_degree,2,0.1,261,36110,8
Facebook Penn94,highest_degree,2,0.1,262,36045,8
Facebook Penn94,highest_degree,2,0.1,263,36070,10
Facebook Penn94,highest_degree,2,0.1,264,36093,9
Facebook Penn94,highest_degree,2,0.1,265,36033,8
Facebook Penn94,highest_degree,2,0.1,266,36023,11
Facebook Penn94,highest_degree,2,0.1,267,36026,9
Facebook Penn94,highest_degree,2,0.1,268,36091,9
Facebook Penn94,highest_degree,2,0.1,269,36033,8
Facebook Penn94,highest_degree,2,0.1,270,36050,8
Facebook Penn94,highest_degree,2,0.1,271,36096,7
Facebook Penn94,highest_degree,2,0.1,272,36041,7
Facebook Penn94,highest_degree,2,0.1,273,36047,8
Facebook Penn94,highest_degree,2,0.1,274,36053,9
Facebook Penn94,highest_degree,2,0.1,275,36057,12
Facebook Penn94,highest_degree,2,0.1,276,36126,8
Facebook Penn94,highest_degree,2,0.1,277,36075,9
Facebook Penn94,highest_degree,2,0.1,278,36056,8
Facebook Penn94,highest_degree,2,0.1,279,36058,9
Facebook Penn94,highest_degree,2,0.1,280,36004,8
Facebook Penn94,highest_degree,2,0.1,281,36060,7
Facebook Penn94,highest_degree,2,0.1,282,36118,9
Facebook Penn94,highest_degree,2,0.1,283,36082,8
Facebook Penn94,highest_degree,2,0.1,284,36093,9
Facebook Penn94,highest_degree,2,0.1,285,36044,8
Facebook Penn94,highest_degree,2,0.1,286,36010,10
Facebook Penn94,highest_degree,2,0.1,287,36155,8
Facebook Penn94,highest_degree,2,0.1,288,35994,8
Facebook Penn94,highest_degree,2,0.1,289,36067,7
Facebook Penn94,highest_degree,2,0.1,290,36126,9
Facebook Penn94,highest_degree,2,0.1,291,36099,8
Facebook Penn94,highest_degree,2,0.1,292,36099,8
Facebook Penn94,highest_degree,2,0.1,293,36082,8
Facebook Penn94,highest_degree,2,0.1,294,36084,8
Facebook Penn94,highest_degree,2,0.1,295,36145,9
Facebook Penn94,highest_degree,2,0.1,296,36019,9
Facebook Penn94,highest_degree,2,0.1,297,36098,8
Facebook Penn94,highest_degree,2,0.1,298,36095,8
Facebook Penn94,highest_degree,2,0.1,299,36078,7
Facebook Penn94,highest_degree,2,0.1,300,36137,8
Facebook Penn94,highest_degree,2,0.1,301,36027,8
Facebook Penn94,highest_degree,2,0.1,302,36050,8
Facebook Penn94,highest_degree,2,0.1,303,36073,8
Facebook Penn94,highest_degree,2,0.1,304,35969,8
Facebook Penn94,highest_degree,2,0.1,305,36019,8
Facebook Penn94,highest_degree,2,0.1,306,36101,8
Facebook Penn94,highest_degree,2,0.1,307,35964,8
Facebook Penn94,highest_degree,2,0.1,308,36191,9
Facebook Penn94,highest_degree,2,0.1,309,36167,8
Facebook Penn94,highest_degree,2,0.1,310,35999,8
Facebook Penn94,highest_degree,2,0.1,311,36088,9
Facebook Penn94,highest_degree,2,0.1,312,36091,8
Facebook Penn94,highest_degree,2,0.1,313,36080,10
Facebook Penn94,highest_degree,2,0.1,314,36111,8
Facebook Penn94,highest_degree,2,0.1,315,36205,8
Facebook Penn94,highest_degree,2,0.1,316,36187,8
Facebook Penn94,highest_degree,2,0.1,317,36092,9
Facebook Penn94,highest_degree,2,0.1,318,36031,8
Facebook Penn94,highest_degree,2,0.1,319,36091,8
Facebook Penn94,highest_degree,2,0.1,320,36122,8
Facebook Penn94,highest_degree,2,0.1,321,36043,8
Facebook Penn94,highest_degree,2,0.1,322,36100,8
Facebook Penn94,highest_degree,2,0.1,323,36090,10
Facebook Penn94,highest_degree,2,0.1,324,36146,8
Facebook Penn94,highest_degree,2,0.1,325,36057,9
Facebook Penn94,highest_degree,2,0.1,326,36051,8
Facebook Penn94,highest_degree,2,0.1,327,35997,9
Facebook Penn94,highest_degree,2,0.1,328,35998,8
Facebook Penn94,highest_degree,2,0.1,329,36019,8
Facebook Penn94,highest_degree,2,0.1,330,36145,8
Facebook Penn94,highest_degree,2,0.1,331,36085,8
Facebook Penn94,highest_degree,2,0.1,332,36053,8
Facebook Penn94,highest_degree,2,0.1,333,36038,9
Facebook Penn94,highest_degree,2,0.1,334,36073,8
Facebook Penn94,highest_degree,2,0.1,335,36072,8
Facebook Penn94,highest_degree,2,0.1,336,36140,11
Facebook Penn94,highest_degree,2,0.1,337,36028,7
Facebook Penn94,highest_degree,2,0.1,338,36092,8
Facebook Penn94,highest_degree,2,0.1,339,36070,8
Facebook Penn94,highest_degree,2,0.1,340,36128,9
Facebook Penn94,highest_degree,2,0.1,341,36048,8
Facebook Penn94,highest_degree,2,0.1,342,36038,11
Facebook Penn94,highest_degree,2,0.1,343,36044,8
Facebook Penn94,highest_degree,2,0.1,344,36116,8
Facebook Penn94,highest_degree,2,0.1,345,36150,10
Facebook Penn94,highest_degree,2,0.1,346,36031,9
Facebook Penn94,highest_degree,2,0.1,347,36177,9
Facebook Penn94,highest_degree,2,0.1,348,36016,8
Facebook Penn94,highest_degree,2,0.1,349,36003,9
Facebook Penn94,highest_degree,2,0.1,350,36115,7
Facebook Penn94,highest_degree,2,0.1,351,36055,7
Facebook Penn94,highest_degree,2,0.1,352,36040,9
Facebook Penn94,highest_degree,2,0.1,353,36046,8
Facebook Penn94,highest_degree,2,0.1,354,36115,10
Facebook Penn94,highest_degree,2,0.1,355,36135,7
Facebook Penn94,highest_degree,2,0.1,356,35949,7
Facebook Penn94,highest_degree,2,0.1,357,36106,8
Facebook Penn94,highest_degree,2,0.1,358,36167,8
Facebook Penn94,highest_degree,2,0.1,359,36085,9
Facebook Penn94,highest_degree,2,0.1,360,35980,8
Facebook Penn94,highest_degree,2,0.1,361,36073,8
Facebook Penn94,highest_degree,2,0.1,362,36097,8
Facebook Penn94,highest_degree,2,0.1,363,36073,8
Facebook Penn94,highest_degree,2,0.1,364,36104,9
Facebook Penn94,highest_degree,2,0.1,365,36048,8
Facebook Penn94,highest_degree,2,0.1,366,36144,8
Facebook Penn94,highest_degree,2,0.1,367,36086,8
Facebook Penn94,highest_degree,2,0.1,368,36116,8
Facebook Penn94,highest_degree,2,0.1,369,36074,9
Facebook Penn94,highest_degree,2,0.1,370,36009,8
Facebook Penn94,highest_degree,2,0.1,371,36118,8
Facebook Penn94,highest_degree,2,0.1,372,36030,8
Facebook Penn94,highest_degree,2,0.1,373,35999,8
Facebook Penn94,highest_degree,2,0.1,374,36083,9
Facebook Penn94,highest_degree,2,0.1,375,36027,8
Facebook Penn94,highest_degree,2,0.1,376,36058,8
Facebook Penn94,highest_degree,2,0.1,377,36080,9
Facebook Penn94,highest_degree,2,0.1,378,36023,8
Facebook Penn94,highest_degree,2,0.1,379,36046,8
Facebook Penn94,highest_degree,2,0.1,380,36000,9
Facebook Penn94,highest_degree,2,0.1,381,36148,8
Facebook Penn94,highest_degree,2,0.1,382,36130,8
Facebook Penn94,highest_degree,2,0.1,383,36046,10
Facebook Penn94,highest_degree,2,0.1,384,36006,9
Facebook Penn94,highest_degree,2,0.1,385,36109,9
Facebook Penn94,highest_degree,2,0.1,386,36115,9
Facebook Penn94,highest_degree,2,0.1,387,36037,8
Facebook Penn94,highest_degree,2,0.1,388,36150,8
Facebook Penn94,highest_degree,2,0.1,389,36060,10
Facebook Penn94,highest_degree,2,0.1,390,36155,8
Facebook Penn94,highest_degree,2,0.1,391,36099,8
Facebook Penn94,highest_degree,2,0.1,392,36171,9
Facebook Penn94,highest_degree,2,0.1,393,36094,8
Facebook Penn94,highest_degree,2,0.1,394,36087,9
Facebook Penn94,highest_degree,2,0.1,395,36022,8
Facebook Penn94,highest_degree,2,0.1,396,36065,9
Facebook Penn94,highest_degree,2,0.1,397,36018,9
Facebook Penn94,highest_degree,2,0.1,398,36115,9
Facebook Penn94,highest_degree,2,0.1,399,36070,8
Facebook Penn94,highest_degree,2,0.1,400,36012,8
Facebook Penn94,highest_degree,2,0.1,401,36146,8
Facebook Penn94,highest_degree,2,0.1,402,36172,8
Facebook Penn94,highest_degree,2,0.1,403,36051,8
Facebook Penn94,highest_degree,2,0.1,404,36147,11
Facebook Penn94,highest_degree,2,0.1,405,36140,8
Facebook Penn94,highest_degree,2,0.1,406,36036,8
Facebook Penn94,highest_degree,2,0.1,407,36171,10
Facebook Penn94,highest_degree,2,0.1,408,36120,10
Facebook Penn94,highest_degree,2,0.1,409,36107,8
Facebook Penn94,highest_degree,2,0.1,410,36056,9
Facebook Penn94,highest_degree,2,0.1,411,36012,8
Facebook Penn94,highest_degree,2,0.1,412,36123,10
Facebook Penn94,highest_degree,2,0.1,413,36064,8
Facebook Penn94,highest_degree,2,0.1,414,36016,9
Facebook Penn94,highest_degree,2,0.1,415,36018,9
Facebook Penn94,highest_degree,2,0.1,416,36120,7
Facebook Penn94,highest_degree,2,0.1,417,36032,8
Facebook Penn94,highest_degree,2,0.1,418,36117,9
Facebook Penn94,highest_degree,2,0.1,419,36086,7
Facebook Penn94,highest_degree,2,0.1,420,36060,7
Facebook Penn94,highest_degree,2,0.1,421,36102,7
Facebook Penn94,highest_degree,2,0.1,422,36164,8
Facebook Penn94,highest_degree,2,0.1,423,36054,9
Facebook Penn94,highest_degree,2,0.1,424,36086,9
Facebook Penn94,highest_degree,2,0.1,425,36091,11
Facebook Penn94,highest_degree,2,0.1,426,36088,9
Facebook Penn94,highest_degree,2,0.1,427,36094,9
Facebook Penn94,highest_degree,2,0.1,428,36061,8
Facebook Penn94,highest_degree,2,0.1,429,36097,9
Facebook Penn94,highest_degree,2,0.1,430,36095,8
Facebook Penn94,highest_degree,2,0.1,431,36040,8
Facebook Penn94,highest_degree,2,0.1,432,36025,8
Facebook Penn94,highest_degree,2,0.1,433,36113,8
Facebook Penn94,highest_degree,2,0.1,434,36023,7
Facebook Penn94,highest_degree,2,0.1,435,35986,8
Facebook Penn94,highest_degree,2,0.1,436,36113,8
Facebook Penn94,highest_degree,2,0.1,437,36100,7
Facebook Penn94,highest_degree,2,0.1,438,36053,8
Facebook Penn94,highest_degree,2,0.1,439,36077,8
Facebook Penn94,highest_degree,2,0.1,440,36101,8
Facebook Penn94,highest_degree,2,0.1,441,36090,9
Facebook Penn94,highest_degree,2,0.1,442,36024,10
Facebook Penn94,highest_degree,2,0.1,443,36036,9
Facebook Penn94,highest_degree,2,0.1,444,36101,8
Facebook Penn94,highest_degree,2,0.1,445,36147,8
Facebook Penn94,highest_degree,2,0.1,446,36185,8
Facebook Penn94,highest_degree,2,0.1,447,35953,9
Facebook Penn94,highest_degree,2,0.1,448,36090,8
Facebook Penn94,highest_degree,2,0.1,449,36007,9
Facebook Penn94,highest_degree,2,0.1,450,36039,8
Facebook Penn94,highest_degree,2,0.1,451,36071,9
Facebook Penn94,highest_degree,2,0.1,452,36069,10
Facebook Penn94,highest_degree,2,0.1,453,36027,9
Facebook Penn94,highest_degree,2,0.1,454,36134,8
Facebook Penn94,highest_degree,2,0.1,455,36090,8
Facebook Penn94,highest_degree,2,0.1,456,36126,7
Facebook Penn94,highest_degree,2,0.1,457,36071,8
Facebook Penn94,highest_degree,2,0.1,458,36100,7
Facebook Penn94,highest_degree,2,0.1,459,36042,9
Facebook Penn94,highest_degree,2,0.1,460,36083,11
Facebook Penn94,highest_degree,2,0.1,461,35987,9
Facebook Penn94,highest_degree,2,0.1,462,36025,7
Facebook Penn94,highest_degree,2,0.1,463,35983,8
Facebook Penn94,highest_degree,2,0.1,464,36078,14
Facebook Penn94,highest_degree,2,0.1,465,36169,9
Facebook Penn94,highest_degree,2,0.1,466,36191,9
Facebook Penn94,highest_degree,2,0.1,467,36071,8
Facebook Penn94,highest_degree,2,0.1,468,36121,9
Facebook Penn94,highest_degree,2,0.1,469,36123,9
Facebook Penn94,highest_degree,2,0.1,470,36101,8
Facebook Penn94,highest_degree,2,0.1,471,36057,8
Facebook Penn94,highest_degree,2,0.1,472,36076,8
Facebook Penn94,highest_degree,2,0.1,473,36004,8
Facebook Penn94,highest_degree,2,0.1,474,36070,9
Facebook Penn94,highest_degree,2,0.1,475,36053,8
Facebook Penn94,highest_degree,2,0.1,476,36003,8
Facebook Penn94,highest_degree,2,0.1,477,36113,7
Facebook Penn94,highest_degree,2,0.1,478,36040,9
Facebook Penn94,highest_degree,2,0.1,479,36106,10
Facebook Penn94,highest_degree,2,0.1,480,36136,8
Facebook Penn94,highest_degree,2,0.1,481,36098,9
Facebook Penn94,highest_degree,2,0.1,482,36129,8
Facebook Penn94,highest_degree,2,0.1,483,36211,10
Facebook Penn94,highest_degree,2,0.1,484,36181,8
Facebook Penn94,highest_degree,2,0.1,485,36159,8
Facebook Penn94,highest_degree,2,0.1,486,36147,8
Facebook Penn94,highest_degree,2,0.1,487,36114,8
Facebook Penn94,highest_degree,2,0.1,488,36106,9
Facebook Penn94,highest_degree,2,0.1,489,36025,7
Facebook Penn94,highest_degree,2,0.1,490,36138,8
Facebook Penn94,highest_degree,2,0.1,491,36007,7
Facebook Penn94,highest_degree,2,0.1,492,36125,9
Facebook Penn94,highest_degree,2,0.1,493,36026,9
Facebook Penn94,highest_degree,2,0.1,494,36033,9
Facebook Penn94,highest_degree,2,0.1,495,36145,9
Facebook Penn94,highest_degree,2,0.1,496,36115,8
Facebook Penn94,highest_degree,2,0.1,497,36026,8
