Node,Degree Centrality,Neighborhood Centrality,Connective Redundancy,Exclusive Neighborhood,Relevance,Exclusive Relevance
"China,_Macao_SAR",0.3051643192488263,5791,0.948051948051948,0,0.0,0.0
Malta,0.7230046948356808,14609,0.7658385093167702,0,0.0,0.0
Nepal,0.5586854460093896,11352,0.9434343434343434,0,0.0,0.0
New_Caledonia,0.5633802816901409,5110,0.8528138528138528,0,0.0,0.0
Niger,0.5211267605633803,6177,0.8055555555555556,0,0.0,0.0
Qatar,0.7042253521126761,7823,0.9526881720430107,0,0.0,0.0
Rwanda,0.38028169014084506,10106,0.9231707317073171,0,0.0,0.0
Tonga,0.20187793427230047,3029,0.9696969696969697,0,0.0,0.0
Vanuatu,0.323943661971831,5597,0.935064935064935,0,0.0,0.0
Zimbabwe,0.7605633802816901,17154,0.824009324009324,0,0.0,0.0
Burkina_Faso,0.5774647887323944,12336,0.8993212669683258,0,0.0,0.0
Togo,0.5070422535211268,10010,0.8864894795127354,0,0.0,0.0
Saint_Vincent_and_the_Grenadines,0.4366197183098592,2593,0.9666666666666667,0,0.0,0.0
Bhutan,0.13145539906103287,2864,0.9555555555555556,0,0.0,0.0
Maldives,0.3192488262910798,2349,0.9444444444444444,0,0.0,0.0
Cabo_Verde,0.35211267605633806,3290,0.8901098901098901,0,0.0,0.0
Suriname,0.4694835680751174,7172,0.8440860215053764,0,0.0,0.0
Belize,0.4225352112676056,8699,0.8731231231231231,0,0.0,0.0
Gambia,0.49765258215962443,4125,0.8137254901960784,0,0.0,0.0
Central_African_Republic,0.3474178403755869,7134,0.860919540229885,0,0.0,0.0
Nigeria,0.5352112676056339,18992,0.789070480081716,0,0.0,0.0
Botswana,0.3427230046948357,5559,0.9090909090909091,0,0.0,0.0
Burundi,0.3145539906103286,8400,0.9340463458110517,0,0.0,0.0
Mauritania,0.4507042253521127,5283,0.8260869565217391,0,0.0,0.0
Egypt,0.5868544600938967,23981,0.6645806451612903,0,0.0,0.0
Iraq,0.14553990610328638,7300,0.9064516129032258,0,0.0,0.0
Kazakhstan,0.2535211267605634,12611,0.9116002795248078,0,0.0,0.0
Tajikistan,0.13615023474178403,6590,0.9137931034482759,0,0.0,0.0
Turkmenistan,0.16901408450704225,8385,0.8833333333333333,0,0.0,0.0
United_Arab_Emirates,0.5446009389671361,22185,0.6582458770614693,0,0.0,0.0
Uzbekistan,0.3192488262910798,15709,0.8926690079016681,0,0.0,0.0
Viet_Nam,0.5774647887323944,23605,0.663068106090897,0,0.0,0.0
Bahamas,0.28169014084507044,13273,0.7971751412429379,0,0.0,0.0
Comoros,0.2112676056338028,10670,0.8833333333333333,0,0.0,0.0
Cuba,0.47887323943661975,20477,0.7188895360124248,0,0.0,0.0
Dominica,0.18779342723004694,8535,0.7589743589743589,0,0.0,0.0
Dominican_Republic,0.4272300469483568,19092,0.778021978021978,0,0.0,0.0
Panama,0.39906103286384975,17770,0.7728291316526611,0,0.0,0.0
Sao_Tome_and_Principe,0.07042253521126761,3714,0.9142857142857143,0,0.0,0.0
Unspecified,0.4084507042253521,17860,0.7443197006148089,0,0.0,0.0
Honduras,0.38967136150234744,18110,0.8273582133411695,0,0.0,0.0
Papua_New_Guinea,0.22065727699530516,11594,0.9232192414431082,0,0.0,0.0
Paraguay,0.3943661971830986,18289,0.8161216293746414,0,0.0,0.0
Sudan_(former),0.29577464788732394,13936,0.82642089093702,0,0.0,0.0
Uruguay,0.5305164319248826,22471,0.7076485461441213,0,0.0,0.0
Mali,0.25821596244131456,12079,0.8033670033670034,0,0.0,0.0
Nauru,0.028169014084507043,1228,0.7,0,0.0,0.0
Sierra_Leone,0.18309859154929578,9555,0.9197031039136302,0,0.0,0.0
Netherlands_Antilles,0.13615023474178403,5827,0.7302955665024631,0,0.0,0.0
American_Samoa,0.046948356807511735,2242,0.8333333333333334,0,0.0,0.0
Antigua_and_Barbuda,0.15023474178403756,6235,0.6733870967741935,0,0.0,0.0
Bangladesh,0.3333333333333333,15294,0.7901408450704225,0,0.0,0.0
Bermuda,0.11267605633802817,5748,0.9130434782608695,0,0.0,0.0
Democratic_People's_Republic_of_Korea,0.13145539906103287,6041,0.8029100529100529,0,0.0,0.0
Democratic_Republic_of_the_Congo,0.19248826291079812,9139,0.8396341463414634,0,0.0,0.0
Djibouti,0.11737089201877934,6407,0.9516666666666667,0,0.0,0.0
Eritrea,0.06103286384976526,3179,0.9230769230769231,0,0.0,0.0
Guinea,0.17370892018779344,9523,0.948948948948949,0,0.0,0.0
Lao_People's_Democratic_Republic,0.1596244131455399,8803,0.9376114081996435,0,0.0,0.0
Marshall_Islands,0.06103286384976526,3460,0.9551282051282052,0,0.0,0.0
Mongolia,0.1267605633802817,7210,0.9586894586894587,0,0.0,0.0
Mozambique,0.3098591549295775,15198,0.8797202797202798,0,0.0,0.0
Myanmar,0.27230046948356806,13044,0.8442226255293406,0,0.0,0.0
Namibia,0.2863849765258216,13247,0.8065573770491803,0,0.0,0.0
Saint_Lucia,0.08450704225352113,4239,0.9183006535947712,0,0.0,0.0
Samoa,0.09389671361502347,5326,0.9815789473684211,0,0.0,0.0
Solomon_Islands,0.13145539906103287,6999,0.9285714285714286,0,0.0,0.0
Swaziland,0.3145539906103286,14566,0.804161013116237,0,0.0,0.0
Timor-Leste,0.06103286384976526,3540,0.9551282051282052,0,0.0,0.0
Yemen,0.18779342723004694,9549,0.9147435897435897,0,0.0,0.0
Algeria,0.28169014084507044,13009,0.8056497175141243,0,0.0,0.0
Grenada,0.1267605633802817,6033,0.8276353276353277,0,0.0,0.0
Kuwait,0.20187793427230047,9478,0.844407530454042,0,0.0,0.0
Falkland_Islands_(Malvinas),0.03755868544600939,2120,0.9107142857142857,0,0.0,0.0
Guam,0.06572769953051644,3538,0.8956043956043956,0,0.0,0.0
Somalia,0.11737089201877934,6047,0.9183333333333333,0,0.0,0.0
Saint_Kitts_and_Nevis,0.09389671361502347,4697,0.9105263157894737,0,0.0,0.0
Angola,0.06103286384976526,3412,0.9551282051282052,0,0.0,0.0
Gabon,0.14084507042253522,7115,0.8793103448275862,0,0.0,0.0
Haiti,0.15492957746478875,8171,0.8948863636363636,0,0.0,0.0
Liberia,0.1596244131455399,8237,0.8859180035650623,0,0.0,0.0
Occupied_Palestinian_Territory,0.09859154929577466,5260,0.9476190476190476,0,0.0,0.0
British_Virgin_Islands,0.07511737089201878,3519,0.8125,0,0.0,0.0
Seychelles,0.12206572769953052,5898,0.8615384615384616,0,0.0,0.0
Cook_Islands,0.046948356807511735,2421,0.9222222222222223,0,0.0,0.0
Lesotho,0.056338028169014086,3038,0.9242424242424242,0,0.0,0.0
Guinea-Bissau,0.04225352112676056,2183,0.875,0,0.0,0.0
Niue,0.018779342723004695,641,0.5833333333333334,0,0.0,0.0
Chad,0.09859154929577466,4581,0.8166666666666667,0,0.0,0.0
Equatorial_Guinea,0.023474178403755867,1123,0.9,0,0.0,0.0
Faroe_Islands,0.04225352112676056,2403,0.9722222222222222,0,0.0,0.0
Montserrat,0.023474178403755867,1153,0.9,0,0.0,0.0
Saint_Pierre_and_Miquelon,0.009389671361502348,621,1.0,0,0.0,0.0
Turks_and_Caicos_Islands,0.07981220657276995,3025,0.5661764705882353,0,0.0,0.0
Brunei_Darussalam,0.051643192488262914,2793,0.8818181818181818,0,0.0,0.0
Greenland,0.046948356807511735,2719,0.9777777777777777,0,0.0,0.0
Libya,0.14553990610328638,7124,0.8849462365591397,0,0.0,0.0
Micronesia_(Federated_States_of),0.03755868544600939,2175,0.9464285714285714,0,0.0,0.0
Palau,0.023474178403755867,1387,0.9,0,0.0,0.0
Kiribati,0.028169014084507043,1293,0.8,0,0.0,0.0
"Saint_Helena,_Ascension_and_Tristan_da_Cunha",0.014084507042253521,485,0.5,0,0.0,0.0
Tuvalu,0.009389671361502348,395,1.0,0,0.0,0.0
Cayman_Islands,0.07511737089201878,3804,0.8708333333333333,0,0.0,0.0
Mayotte,0.018779342723004695,996,1.0,0,0.0,0.0
Andorra,0.004694835680751174,81,0.0,0,0.0,0.0
