Node,Degree Centrality,Neighborhood Centrality,Connective Redundancy,Exclusive Neighborhood,Relevance,Exclusive Relevance
Burkina_Faso,0.4,7731,0.7961672473867596,0,0.0,0.0
Grenada,0.07317073170731707,2639,0.7142857142857143,0,0.0,0.0
Kuwait,0.09268292682926829,2929,0.6929824561403509,0,0.0,0.0
Togo,0.3121951219512195,6373,0.8465909090909091,0,0.0,0.0
Guam,0.029268292682926828,1073,0.6666666666666666,0,0.0,0.0
Somalia,0.06829268292682927,2555,0.8131868131868132,0,0.0,0.0
Saint_Kitts_and_Nevis,0.01951219512195122,782,0.9166666666666666,0,0.0,0.0
Saint_Vincent_and_the_Grenadines,0.18536585365853658,1237,0.8809523809523809,0,0.0,0.0
Angola,0.01951219512195122,565,0.6666666666666666,0,0.0,0.0
Benin,0.28780487804878047,5324,0.8165024630541872,0,0.0,0.0
Burundi,0.21951219512195122,5304,0.8465608465608465,0,0.0,0.0
French_Polynesia,0.2926829268292683,2506,0.782051282051282,0,0.0,0.0
Gabon,0.08780487804878048,4057,0.9444444444444444,0,0.0,0.0
Haiti,0.06829268292682927,2903,0.8131868131868132,0,0.0,0.0
Liberia,0.14634146341463414,5813,0.8425287356321839,0,0.0,0.0
Occupied_Palestinian_Territory,0.05365853658536585,2223,0.8636363636363636,0,0.0,0.0
Senegal,0.4975609756097561,5977,0.7290552584670231,0,0.0,0.0
British_Virgin_Islands,0.03902439024390244,1349,0.7678571428571429,0,0.0,0.0
Seychelles,0.03414634146341464,1224,0.9047619047619048,0,0.0,0.0
Bhutan,0.03414634146341464,0,0.0,0,0.0,0.0
Cook_Islands,0.00975609756097561,255,0.0,0,0.0,0.0
Lesotho,0.00975609756097561,272,1.0,0,0.0,0.0
Gambia,0.25853658536585367,2153,0.7121212121212122,0,0.0,0.0
Guinea-Bissau,0.03902439024390244,1487,0.7857142857142857,0,0.0,0.0
Niue,0.00975609756097561,194,0.5,0,0.0,0.0
Chad,0.06341463414634146,2668,0.8525641025641025,0,0.0,0.0
Equatorial_Guinea,0.00975609756097561,477,1.0,0,0.0,0.0
Faroe_Islands,0.004878048780487805,196,0.0,0,0.0,0.0
Montserrat,0.014634146341463414,562,0.8333333333333334,0,0.0,0.0
Turks_and_Caicos_Islands,0.00975609756097561,358,1.0,0,0.0,0.0
Brunei_Darussalam,0.029268292682926828,1238,0.9333333333333333,0,0.0,0.0
Greenland,0.004878048780487805,229,0.0,0,0.0,0.0
Libya,0.04390243902439024,1309,0.6527777777777778,0,0.0,0.0
Kiribati,0.01951219512195122,670,0.5833333333333334,0,0.0,0.0
Cayman_Islands,0.004878048780487805,111,0.0,0,0.0,0.0
Maldives,0.2,655,1.0,0,0.0,0.0
Mauritania,0.2048780487804878,1205,0.7857142857142857,0,0.0,0.0
