Node,Degree Centrality,Neighborhood Centrality,Connective Redundancy,Exclusive Neighborhood,Relevance,Exclusive Relevance
Greenland,0.04225352112676056,2284,0.9722222222222222,0,0.0,0.0
Libya,0.056338028169014086,2131,0.7272727272727273,0,0.0,0.0
Micronesia_(Federated_States_of),0.03755868544600939,1972,0.9107142857142857,0,0.0,0.0
Palau,0.023474178403755867,1306,0.9,0,0.0,0.0
Kiribati,0.014084507042253521,697,0.6666666666666666,0,0.0,0.0
"Saint_Helena,_Ascension_and_Tristan_da_Cunha",0.009389671361502348,311,1.0,0,0.0,0.0
Tuvalu,0.004694835680751174,275,0.0,0,0.0,0.0
Cayman_Islands,0.046948356807511735,2547,1.0,0,0.0,0.0
Mayotte,0.014084507042253521,672,1.0,0,0.0,0.0
Maldives,0.2863849765258216,1359,0.9333333333333333,0,0.0,0.0
Mauritania,0.3004694835680751,1478,0.6111111111111112,0,0.0,0.0
Andorra,0.004694835680751174,54,0.0,0,0.0,0.0
