Node,Degree Centrality,Neighborhood Centrality,Connective Redundancy,Exclusive Neighborhood,Relevance,Exclusive Relevance
Marshall_Islands,0.009615384615384616,509,1.0,0,0.0,0.0
Mauritius,0.5865384615384616,9487,0.7156633547632963,0,0.0,0.0
Mongolia,0.038461538461538464,1472,0.7857142857142857,0,0.0,0.0
Mozambique,0.13461538461538464,4492,0.6984126984126984,0,0.0,0.0
Myanmar,0.22115384615384617,7618,0.7323671497584541,0,0.0,0.0
Namibia,0.1778846153846154,5893,0.6621621621621622,0,0.0,0.0
Nepal,0.21153846153846156,1468,0.7857142857142857,0,0.0,0.0
New_Caledonia,0.3076923076923077,993,0.6428571428571429,0,0.0,0.0
Niger,0.3269230769230769,1554,0.5454545454545454,0,0.0,0.0
Qatar,0.48557692307692313,1489,0.7638888888888888,0,0.0,0.0
Rwanda,0.15384615384615385,1162,0.875,0,0.0,0.0
Saint_Lucia,0.028846153846153848,812,0.9666666666666667,0,0.0,0.0
Samoa,0.019230769230769232,507,0.8333333333333334,0,0.0,0.0
Swaziland,0.22115384615384617,7334,0.6681159420289855,0,0.0,0.0
Timor-Leste,0.004807692307692308,95,0.0,0,0.0,0.0
Tonga,0.1201923076923077,662,0.9166666666666666,0,0.0,0.0
Vanuatu,0.13942307692307693,770,0.8,0,0.0,0.0
Yemen,0.07211538461538462,2145,0.7,0,0.0,0.0
Zimbabwe,0.4807692307692308,7167,0.6603864734299517,0,0.0,0.0
Algeria,0.13942307692307693,4879,0.7167487684729064,0,0.0,0.0
Burkina_Faso,0.27884615384615385,1005,0.8571428571428571,0,0.0,0.0
Grenada,0.02403846153846154,743,0.65,0,0.0,0.0
Kuwait,0.09134615384615385,3079,0.783625730994152,0,0.0,0.0
Togo,0.27403846153846156,1766,0.6923076923076923,0,0.0,0.0
Falkland_Islands_(Malvinas),0.028846153846153848,1173,0.8333333333333334,0,0.0,0.0
Guam,0.004807692307692308,125,0.0,0,0.0,0.0
Somalia,0.028846153846153848,834,0.8333333333333334,0,0.0,0.0
Saint_Vincent_and_the_Grenadines,0.2692307692307693,746,0.95,0,0.0,0.0
Angola,0.014423076923076924,492,0.8333333333333334,0,0.0,0.0
Benin,0.2884615384615385,1279,0.7083333333333334,0,0.0,0.0
Burundi,0.125,448,0.5833333333333334,0,0.0,0.0
French_Polynesia,0.27884615384615385,447,1.0,0,0.0,0.0
Gabon,0.03365384615384616,745,0.4523809523809524,0,0.0,0.0
Haiti,0.019230769230769232,821,0.75,0,0.0,0.0
Liberia,0.014423076923076924,529,1.0,0,0.0,0.0
Occupied_Palestinian_Territory,0.08173076923076923,3219,0.8161764705882353,0,0.0,0.0
Senegal,0.4567307692307693,4656,0.635632183908046,0,0.0,0.0
British_Virgin_Islands,0.014423076923076924,452,0.5,0,0.0,0.0
Seychelles,0.014423076923076924,411,0.5,0,0.0,0.0
Bhutan,0.07211538461538462,1273,1.0,0,0.0,0.0
Cook_Islands,0.004807692307692308,188,0.0,0,0.0,0.0
Lesotho,0.014423076923076924,397,1.0,0,0.0,0.0
Gambia,0.3125,240,0.0,0,0.0,0.0
Guinea-Bissau,0.014423076923076924,277,0.3333333333333333,0,0.0,0.0
Niue,0.014423076923076924,261,0.3333333333333333,0,0.0,0.0
Chad,0.019230769230769232,316,0.4166666666666667,0,0.0,0.0
Equatorial_Guinea,0.004807692307692308,77,0.0,0,0.0,0.0
Faroe_Islands,0.004807692307692308,211,0.0,0,0.0,0.0
Montserrat,0.009615384615384616,316,1.0,0,0.0,0.0
Turks_and_Caicos_Islands,0.02403846153846154,647,0.45,0,0.0,0.0
Brunei_Darussalam,0.02403846153846154,930,0.65,0,0.0,0.0
Greenland,0.014423076923076924,601,1.0,0,0.0,0.0
Libya,0.09134615384615385,3095,0.7426900584795322,0,0.0,0.0
Palau,0.004807692307692308,188,0.0,0,0.0,0.0
Kiribati,0.004807692307692308,53,0.0,0,0.0,0.0
"Saint_Helena,_Ascension_and_Tristan_da_Cunha",0.004807692307692308,65,0.0,0,0.0,0.0
Tuvalu,0.004807692307692308,53,0.0,0,0.0,0.0
Cayman_Islands,0.02403846153846154,579,0.4,0,0.0,0.0
Mayotte,0.009615384615384616,470,1.0,0,0.0,0.0
Maldives,0.21634615384615385,265,0.5,0,0.0,0.0
Mauritania,0.27884615384615385,540,0.3,0,0.0,0.0
