node,clustering_coefficient
6626,0.18177401018737296
1729,0.3706626716791862
1405,0.3080653108408163
401,0.39894445013909513
6163,0.283132174556685
5957,0.274843621032057
5520,0.25350678687400413
2311,0.31329018222967964
1505,0.31164656465941126
2624,0.24726180154715494
2395,0.28300620604531557
937,0.2506779362856062
3253,0.3158414525129387
2143,0.24362573413611194
6636,0.3378562703583062
6601,0.2022681170898203
7803,0.23282251204384086
7739,0.3947498012590508
3545,0.27557478280901776
2281,0.31507036349690315
1741,0.40193861009365667
1718,0.32030024033363963
7359,0.31295070929189683
3671,0.2843595775020463
3653,0.3066784192270459
254,0.38967550086282904
4856,0.285778032191327
11914,0.15871654550899833
4322,0.2664647406026716
5495,0.26226249338822066
6969,0.27115055376973346
3635,0.2765259418258687
1623,0.3503680159020374
5545,0.2484397257268962
1081,0.3539411415550618
7042,0.18684569500225764
3597,0.24986689683716298
6593,0.2983695808452108
1662,0.2180157175290753
6766,0.31218021900587956
3410,0.3092912007129411
1524,0.408351074315001
6821,0.2774007094616967
388,0.4409271313853595
595,0.436879258718786
1732,0.4096261014289213
3111,0.22964629610054915
1246,0.44006630807003944
2997,0.2670701909136073
8681,0.26748369057764937
2830,0.31855474122636135
5148,0.28262670930134776
6940,0.316184323956326
1267,0.4050530388054761
1574,0.42822775907034066
2551,0.43035359257421263
117,0.31342652352317685
1598,0.43741547218225696
11906,0.2560060630626066
195,0.31418506430769166
2304,0.4023342735120206
6627,0.3247785093066732
7842,0.3842217323915713
309,0.3337772017543576
6916,0.28382136519066786
19,0.42102134023733595
2136,0.39189131652294096
1959,0.43865908903714684
6051,0.24564974589096772
1631,0.3420735382760699
6883,0.24048494628316391
6771,0.26664774561198484
2046,0.43523360087114693
6831,0.26346297681376213
2180,0.45030406145241986
1375,0.34134397357537855
3343,0.24362347811108995
1723,0.3776464896553687
4671,0.21672112953942907
97,0.35098410295230886
4409,0.29639993567211154
3474,0.3309690138183645
2531,0.4611011591757486
3853,0.2572808387266545
2156,0.32773111197931204
3512,0.21971553368050897
5469,0.3535661136848401
1527,0.4417782941097088
4111,0.2732333124596848
3777,0.2222456098858866
5266,0.3544495831912687
10216,0.3809420124313468
2887,0.24507528062396686
703,0.40216045490845986
2578,0.44931069874571744
4944,0.23039704377184936
2654,0.2857764524770598
118,0.421736869474779
6838,0.3539666276346604
1877,0.44036016988037163
731,0.4469187000537988
11198,0.31439793472247834
5195,0.27327731092436974
2115,0.461058659038472
1197,0.44887341482000037
8991,0.3339823656794674
1544,0.41473935549087615
1074,0.19439521945188543
8903,0.2702669235002752
1494,0.42126151986135324
175,0.46124790398023124
6731,0.2538346130085606
1650,0.4426214787017819
2823,0.11938614966884056
1590,0.3488571606772136
3782,0.2703173724913243
1502,0.40872901678657075
1334,0.4473219601322083
4949,0.2689827380585199
1601,0.2986237083164117
552,0.45785530805307145
9680,0.3159118717551407
437,0.44954381222219336
2316,0.4306868181936525
11464,0.24275922137426478
2208,0.45117114430203564
1322,0.43866298335290915
1987,0.4421953806780316
2314,0.4311532952043901
2211,0.43084543599294645
9596,0.10228290566062699
328,0.4323141902205798
3322,0.3372301572423622
2293,0.4441641974897626
2218,0.3737220699127293
2198,0.4457606727574195
738,0.44044684470216383
2141,0.44562237349122596
3015,0.27788297314380234
6753,0.35056595691372644
5344,0.2634584222151162
105,0.43257526532380336
4052,0.2763848278102664
1616,0.43670369459901043
1638,0.44364815706632493
3580,0.3339928542812993
1614,0.44057707925285433
1428,0.44862839994804804
3889,0.28891892484073645
3524,0.30318862924332124
1461,0.442224118292822
2041,0.45678247765322766
1237,0.4435987924070526
62,0.44772843266210516
1058,0.4476081357604104
1790,0.44903275048570634
187,0.44892307306728896
419,0.44205552901205075
2413,0.47321201554611164
507,0.4498705587663201
6156,0.36466432581316627
2165,0.4504486669165891
2559,0.4553238409739138
1062,0.4461284014899216
1464,0.4691728580601006
1409,0.45507064053544044
808,0.45673867919452443
2394,0.4552361582690142
5127,0.27891534342675217
6937,0.3503262393180638
138,0.19776078910694295
10690,0.43230249480249483
1639,0.46255073634864485
12022,0.22753524143553241
447,0.45486695130892313
955,0.4563477148917603
392,0.4583305084868006
800,0.4597081823383559
824,0.45906643508467215
2145,0.45855377143064263
1557,0.4652898405244276
1163,0.46505798973775064
6542,0.20713152449679395
3081,0.25413629373994906
5172,0.2970790506804476
5296,0.3120437148798726
2275,0.4661602148726631
5735,0.23282862441042884
2565,0.47169503103745286
5497,0.36518699235369373
7363,0.2645139562573298
5866,0.306838470809545
4047,0.29737863059662367
10003,0.08349103611857245
1740,0.4694438411043537
3732,0.2915921882672912
1994,0.47404347971118654
2339,0.3869172330580876
378,0.47393859027412605
1714,0.47393859027412605
4341,0.34798997081170885
190,0.3602557561215531
4170,0.3073425442447207
3689,0.2506998897518798
5994,0.3115390581373705
1400,0.2267420244756665
7992,0.29935447524705994
3229,0.3527190949123369
11217,0.3479143452886599
1438,0.336044431534453
8301,0.40194726824311755
2584,0.2505079765507473
7412,0.3152437243897665
3388,0.29737023361900566
2183,0.35118889586800406
5751,0.2999873043982122
5284,0.2525029771093371
6752,0.28465515655590157
3433,0.2418375639370907
5995,0.24586517632356622
813,0.39280667759230753
8355,0.28700370619273535
1711,0.45541429505696046
8948,0.278356440753513
3534,0.36411843355561346
11456,0.21881076810889646
5619,0.3655760951882367
7704,0.2923356332374333
162,0.5033135372904975
10462,0.2820176718671862
8763,0.2823020522835509
2956,0.22841914684334103
5817,0.33618397164346847
3596,0.2978954250184307
10623,0.4724294702304598
6481,0.32409289231946475
12094,0.3260584022464837
2384,0.4904819356084563
10384,0.45186735322360494
1996,0.29078150910996037
8965,0.40239492847108743
438,0.3969729399174438
3419,0.32309642195573757
5039,0.3485206832495129
5988,0.33730323643707577
7602,0.39991891610556246
3716,0.28929219600725953
8734,0.234882766565514
6908,0.26147897802386233
2926,0.2533709399613157
3204,0.3630276238971891
6097,0.3890133351343644
4174,0.26385122703727815
3450,0.31293404915529727
9138,0.3007112067738317
6684,0.24394435975609757
2706,0.36816048879681224
8346,0.3443479494222118
12015,0.09723454514028922
6855,0.4232085464581594
9847,0.15323199131464513
3128,0.2755841859290135
8701,0.24013320899453353
6950,0.2883101590634782
8809,0.26185756760583323
7322,0.3609840460711402
5323,0.27494806417401185
10714,0.5287232116027168
11999,0.1357145848163812
3547,0.29325317301269205
10581,0.5363424944171191
4934,0.2185195766745488
9411,0.28923822466716576
6817,0.22894961990805746
5856,0.29662791775208247
3579,0.3529389871721708
5800,0.2238581936633096
442,0.1960913885472473
3445,0.3426433633919675
3581,0.248562421185372
1703,0.368067177235038
4348,0.28742931580661396
4141,0.3274400925817788
6935,0.3545893781610078
947,0.390527147417575
10760,0.290076057456098
5588,0.3748292636686013
5524,0.3835284425945196
4492,0.3580430206308328
3661,0.32474972069486735
5525,0.3427420505559397
3338,0.2308560648234057
1085,0.22798291830735956
8003,0.35046270924393713
4742,0.3507254158416949
7408,0.33528086042422317
10043,0.36029791679358136
7964,0.2646409716085469
4609,0.2838847385272145
3392,0.3654211020806538
13169,0.42802963505822805
2543,0.2294205318576377
9410,0.31962724100256773
2764,0.32917115177610334
4592,0.3089111391559333
7890,0.5902615035524309
8420,0.2779350467496581
8728,0.24623142623142624
5188,0.3059977340320068
2832,0.23215771618767203
6291,0.37164382292357145
10196,0.5998652336030249
5145,0.32721120158792794
5401,0.2154887492553948
10356,0.6180431182236601
8011,0.2566786348964567
5577,0.3269553011574198
2980,0.34140231483175393
1330,0.4290666405906224
12234,0.3098420769569256
4001,0.2546525133025417
9433,0.6365618448637317
3492,0.250223584234896
1016,0.4117560887193888
9314,0.4369301441312311
12002,0.44783270151636073
5190,0.315288765575594
3892,0.3150588282556405
10188,0.6440438264055603
10225,0.6232134074830704
4863,0.3132252049574884
3796,0.26987161908244206
7892,0.35437381184452627
10200,0.6502659065692313
5752,0.27971538820249764
10937,0.40499274890721165
6085,0.45136556325140725
8005,0.38851253740584046
2902,0.28062278267134166
6696,0.6312106658909151
3276,0.3390319842968193
3684,0.3331363190585159
8713,0.26997308001813886
7778,0.3019702124522062
9180,0.24731293731730222
6591,0.2863877649504436
11828,0.448571640690873
853,0.27325517899049306
10318,0.6662617770923068
870,0.32384393063583816
10640,0.6884580389638193
9703,0.4118358654135016
8841,0.34310248875529975
11053,0.35560549838179856
12974,0.29998379385787216
10549,0.6931098898123832
10730,0.6792058801077439
1367,0.4354574961995152
10488,0.6925659814787868
6152,0.3620181724896973
12714,0.4410921407340845
4082,0.36940240460475143
3823,0.35430542870508563
7723,0.41393208124349323
10320,0.7042035614867038
3259,0.3727856391920078
490,0.28548363919155373
11085,0.30165707249586504
4223,0.33145914727365383
6364,0.45350757704750555
6727,0.3867374958298047
3963,0.3385639073245185
6215,0.351617339483712
10093,0.2802366558748532
13899,0.3189620758483034
3869,0.3273617139163358
11119,0.4798486702373257
8909,0.46318152365083776
2846,0.22869766157513044
10513,0.6915604516982283
4505,0.29180905315177963
10662,0.7193537714719032
4361,0.3935745807590468
13550,0.45379817593409827
3780,0.258936358288027
3718,0.30521969044294583
10372,0.7238512165341434
12673,0.247081090601873
8952,0.546510131586429
10418,0.7255711954304366
8170,0.296998676771322
10654,0.7686317661777784
4567,0.2639921473106357
3000,0.2787867559966714
5165,0.3939839551841196
10677,0.7427014355086694
13257,0.5066398083291367
10163,0.7659376568064717
7943,0.47577800941513615
5849,0.28819257748524457
6947,0.44897244784793344
10375,0.7354403530401891
10067,0.31907123576825724
5672,0.3679962546816479
4074,0.3395713391739675
4629,0.3593589731525309
4642,0.2773275723813926
1917,0.3213905159423214
7784,0.33287190670332795
2791,0.2837548956391092
8555,0.35105468302189613
10383,0.7978140152666869
6216,0.3205499671110683
5392,0.2429406882708305
10169,0.7745534994420759
7034,0.40654270573666873
3854,0.23795724542551985
5183,0.3260009099181074
13499,0.3796080852723255
4289,0.27136431784107945
7835,0.47494686790821655
10731,0.764828129616862
493,0.3927353967085876
10534,0.7650636403536272
9216,0.39901671778278464
3952,0.2924909445528002
3987,0.28920851346857335
10166,0.8180279348187562
7853,0.4429173960156706
8639,0.2774852833518858
8696,0.41058321994248903
10749,0.7972352707942716
10553,0.8238112082470059
9616,0.44035262526809993
9696,0.3894431350238405
6605,0.6743263798348544
10977,0.30639192199043896
10734,0.8210518074216795
6449,0.25540367583064555
4158,0.2505355370769599
3266,0.3478930647142377
10234,0.8187953311878573
12211,0.3291778894610651
14993,0.37940477545431656
1036,0.21245406005131406
10184,0.7708758061160808
10664,0.8150670407180675
10649,0.7709713736001367
3902,0.2544658187042293
10219,0.8079083738823405
10626,0.353813745900571
3379,0.3908334985976145
14082,0.34795804175992295
10601,0.8053475366178429
7761,0.47836687776214987
5410,0.2461145831096221
7239,0.3423560192512678
10457,0.8385195314608561
10119,0.37678790502994874
10620,0.8519768737608359
12139,0.2526364668623233
10582,0.8453099366704133
8936,0.47962942699784805
8674,0.32714040156530005
10548,0.8520486558045554
7027,0.32215493118296173
6308,0.3373510412365052
7245,0.3423307197538416
10556,0.8113422871183706
3598,0.39612253593774527
4129,0.33786706144707007
10574,0.8715739369975452
9069,0.4761185335513088
7913,0.5159973771084883
440,0.4226850220347782
10682,0.568633692180022
10334,0.7584762990405624
5811,0.3686568870261002
13805,0.3644116365970519
10338,0.7803243640877691
1617,0.31412775466173526
3192,0.3674895688456189
3748,0.3959189682358274
3237,0.3712427594083985
1469,0.3073093195577476
12080,0.36719571772515835
2893,0.19263481616422792
2402,0.29025579376210514
9222,0.39291116165961476
4249,0.42633988370077375
3406,0.3979558779373884
10521,0.8644534521721267
7184,0.22876100041717157
3909,0.29111228314114707
5276,0.3234630626154481
1844,0.21790529001667572
6346,0.23154416505480335
13223,0.5757293681495809
14065,0.3195760054312686
10444,0.8685272565443749
9600,0.3714652537191767
7832,0.3614755773554057
9727,0.4344847940774992
7506,0.3004608370708686
6144,0.34998928082587116
6520,0.4428471016290416
6667,0.22995874194016544
7607,0.4295403603760952
8861,0.48327619714902953
10611,0.8174213462938023
5051,0.2982151471297636
4850,0.3098967207252687
6403,0.30222854153306106
5501,0.37120019633729395
2811,0.3026977478452392
3961,0.2961247898533762
6460,0.41582362231613096
7896,0.4163605695546822
10363,0.9031785764889245
6327,0.2952405631856267
12711,0.22789136273065927
10403,0.8589197196988457
8109,0.28732086290811015
2943,0.28494139651962624
1354,0.31956918342675017
3999,0.3883977583873087
10099,0.3707391060885975
12645,0.3501379749522394
2977,0.3527326111617768
5578,0.2609553131204962
7337,0.2790070084047152
8053,0.2570226862616596
6570,0.4820068188489241
1884,0.26368783404293866
11443,0.24974635383639823
5713,0.3275954496719911
10441,0.8983062432502632
7769,0.27068298056135764
2020,0.3373401182780911
4100,0.3074263116751736
6754,0.3278339198656895
1736,0.3136898400669896
10535,0.7373480821455173
5465,0.30774585143111705
5880,0.2959597840253212
5315,0.2405303826131615
13463,0.4960384714148983
10467,0.8183027288777742
12210,0.22165277764729094
6927,0.40915344962445693
10331,0.45196266099491905
3646,0.4166504681758919
10506,0.7919401167988739
8843,0.20814013395157135
5086,0.25956426660796916
12260,0.4121007031943744
10635,0.8942943810486783
8333,0.27284757976488316
12987,0.29838229095507335
7355,0.35961139380154644
6353,0.3764576833073323
3951,0.3546508215962441
13462,0.3077953834115806
5537,0.2448881168092991
11447,0.419216251728567
11440,0.3241165842244009
10478,0.2757341653048086
1822,0.2788384389592397
11158,0.23726178335033096
4461,0.37920018455736326
3025,0.3257112670741831
4999,0.32536401948166654
5830,0.33238483894160176
7220,0.28203760704598785
8123,0.4906318948693255
3915,0.21976230031948882
13500,0.33189009584664536
10182,0.9109333333333334
6347,0.304965633617319
7205,0.29708959345145625
9251,0.26792695113679316
7610,0.30309074853254375
8637,0.17629892125697014
13122,0.43037156704361873
6827,0.46998760920369526
12254,0.27112083208761467
8004,0.26810183333684146
6015,0.2783602576285503
2023,0.22774290935091762
3039,0.23603147865732155
2827,0.3793568542153131
8021,0.2508769685144313
7143,0.364151770910219
5782,0.33797322314936545
6166,0.2523567256184554
3050,0.29421614380779537
5077,0.3485541489638429
13651,0.5050236278505159
1424,0.45880042549709515
4156,0.2783372557604948
8587,0.27960155437578676
1138,0.27317454807909514
9846,0.327592381393145
12063,0.2600096185206273
8896,0.4147642817526345
7880,0.39880912632164717
13532,0.3659821925431274
7625,0.20825121021099827
12365,0.30158402242310206
12568,0.3204652022655081
12193,0.3657156026216092
6834,0.23824939371721843
895,0.37130154836731566
7501,0.4039949807234799
7922,0.38330017835093977
2761,0.41733344804840977
12605,0.3057673004674639
11035,0.2907196915196685
13183,0.30735248258896086
12715,0.28989210675752414
10152,0.8563180631544673
11553,0.45709868440243867
11520,0.24357803535885728
9716,0.4292570314152118
8041,0.27021037057994846
1913,0.21987803940356418
4661,0.24634102914119532
13954,0.3084812155024037
10101,0.8671728902388184
7937,0.5375991298683448
7118,0.4052760669972954
6011,0.3672251107259773
12270,0.25380319661082223
8917,0.5326871980676329
888,0.24342205276951798
4043,0.4509879300455217
12248,0.29090542964888516
5607,0.48876342571614023
5337,0.2509908747349986
7399,0.25379959899997523
12199,0.423302556993985
5374,0.3138025684974042
4436,0.8464362056823777
1532,0.29108767965857024
4011,0.25652847587014854
12200,0.27147500094478666
8477,0.20653211380315165
5331,0.27666660323139286
12197,0.33518589253883374
5324,0.323498594428827
4898,0.3867056507716673
12228,0.3662197600682222
12675,0.38835801110660667
10343,0.620358291463777
4698,0.4136625834467561
3363,0.317761082382021
684,0.5351903956757039
14069,0.1960882877119225
8454,0.22698325340042455
7944,0.43909624135300773
3178,0.24689655172413794
7233,0.3303679260848045
2055,0.3831958933598278
11663,0.2939427057459844
5038,0.3189475223698031
12971,0.3438035977822983
8640,0.17957271914490452
4528,0.6142060255405777
4041,0.35547266189468024
5151,0.5011332973556395
5687,0.3499620842812263
2608,0.5562305899302087
11225,0.3671006950365252
11552,0.3420483329910317
10223,0.8226070226070226
9958,0.3451041788800684
11118,0.3506676912213661
11023,0.2696156091053114
5889,0.2738212748083587
3219,0.2756287286295508
11741,0.41354498246797505
8871,0.3638787400019749
3918,0.3489727142715546
6604,0.25601432960933407
5310,0.43401201009131934
10757,0.8247095192410191
13413,0.4155152120412312
3551,0.43593669139209934
9601,0.29743114254499453
5826,0.26615248086233145
5648,0.2653775122216187
2866,0.27648127953471463
12274,0.39967284623773175
11435,0.14676046881613708
5378,0.47035596287261083
5056,0.25303535052691184
13812,0.312477478471257
8528,0.330400118116049
5242,0.29179635393508224
13838,0.36862309174447905
6109,0.4649347944145632
6411,0.37856508069274025
14539,0.2767077660694682
8700,0.3530280539187021
1743,0.35566343042071197
10248,0.9832166779558967
5157,0.3792829889312833
3085,0.4162817332999598
13117,0.39570391608073363
6851,0.36947947124756336
13802,0.33139163011695905
12509,0.35778498043052837
8975,0.28989678063006025
5235,0.34483608767672097
11184,0.6694017489117454
4955,0.44178023915969244
10434,0.70211778537506
3694,0.41886036434794766
1283,0.2656173258179947
4175,0.37273901303173795
9537,0.24426094783391383
7670,0.33964325003928963
15272,0.34056262769134055
12958,0.30542932878916973
9209,0.34064142631072514
8642,0.3885748502994012
4907,0.23726653306613227
5912,0.28446451135202133
11125,0.33443594015339917
5934,0.3499632332145483
486,0.3939929901992601
9427,0.39733562666320504
7325,0.42874714890843924
5884,0.2917515233304707
4616,0.27095942383654564
11150,0.24123970403462236
7783,0.5447566747472748
15695,0.38073121057076154
12725,0.23279438048131676
12621,0.2491548766745962
5475,0.2796142323358131
12153,0.3554558437059007
11327,0.339917695473251
7302,0.33137939848342846
7303,0.3809352702633335
7120,0.4801680369062653
11178,0.6253569241121109
5614,0.2714397089397089
2835,0.4509394572025052
12506,0.40944676409185804
4641,0.24775290222831736
5400,0.3666482460987869
11344,0.43469031516714474
9934,0.27023765481035183
6824,0.2868996019460416
12383,0.3627421494913755
10187,0.41096158116811016
4356,0.4849376901187322
8848,0.1699271192942079
3565,0.4668663859800641
9645,0.4507898808881212
11740,0.3981569318335818
8589,0.2862858957492174
4449,0.39623312011371714
1332,0.41227877523380735
7939,0.31825253024396494
12413,0.33353465473379823
6438,0.32482010090891544
3510,0.38031288938114355
12045,0.22206839263463934
9949,0.44156470152020766
8380,0.3866183808743576
5154,0.27942180209998785
12391,0.4424560320888615
2205,0.27004621333584833
9676,0.38513628218428747
4377,0.4835180448991191
12109,0.29610684853651603
5806,0.3031366840768331
4835,0.24869807841151234
1553,0.28474221659180776
9162,0.30493493032362085
7612,0.5537304800462696
4462,0.47156895967468654
13631,0.5097642445660067
7512,0.5032237360329084
3147,0.3536990369024595
12407,0.3443513254800836
7758,0.4798088809528481
14456,0.37976571237956946
10999,0.3397289972899729
7732,0.446523137837169
5786,0.41998090995863824
2448,0.3926074624480665
7726,0.5932123473881683
13543,0.4211534795999238
6554,0.35533833828790246
4982,0.3266727401558862
4582,0.1795395847314583
12497,0.47669452748459523
13176,0.5797166583250769
8844,0.5328079949928689
12316,0.28741496598639454
5007,0.2144232760405881
5098,0.3132274471869442
11373,0.380087579700648
7662,0.3964034565269636
2404,0.19474943841454453
12503,0.46909705456301304
4536,0.5180955393862702
10102,0.4175893704523885
15583,0.39409926373218923
9185,0.30146550164429925
4346,0.3795334017620392
9898,0.24960439654435035
14526,0.4583974852450603
6007,0.2224048294233909
15314,0.43182306436366763
6029,0.3747801219446393
11685,0.4885987158042411
7364,0.3171355776006939
4987,0.34609938348256103
777,0.27564621681367507
11672,0.34959180546739915
594,0.3468131191520709
12161,0.42327187166716146
9413,0.47136150234741786
3038,0.49471698113207546
10008,0.3250832408435072
4797,0.30059324679958965
10824,0.28846068067264374
4300,0.28877460701601065
12558,0.2328325098316023
6770,0.35775798989091645
2613,0.2870829091731705
202,0.3054892601431981
12396,0.33642459370383
8470,0.487227506823035
13507,0.7304815521120005
10038,0.266990235562746
2875,0.26189817376867736
12949,0.3436058845231507
8618,0.33086190917516217
4942,0.3498748617659042
3027,0.3171912832929782
11025,0.23493701091342947
8747,0.3933449305343332
6127,0.12973330498665345
5900,0.44265622218265976
3066,0.329059574214324
9730,0.48881865346770825
6922,0.2552495325758665
9062,0.26128534952064364
8417,0.22322411977584392
9938,0.31371404244967466
408,0.202664710915536
10416,0.983021635496883
3236,0.3054074638233054
11556,0.31143896027319856
6502,0.3400367887609101
11758,0.4049109292248435
2568,0.43974640513144997
14337,0.4633689408319996
7950,0.31288029925187033
3437,0.2982080200501253
16584,0.31145363408521304
10033,0.4823239002027682
543,0.2608002227763503
12699,0.4348695619153703
2859,0.35387883876548865
6337,0.37231811788773816
13622,0.34925201380897586
8692,0.21282529075371073
16259,0.2622245068431536
12442,0.3606127536456517
10447,0.24678039154593134
3933,0.35377629312594605
15640,0.469322511613341
6740,0.3898222834284215
12860,0.28046429274050755
11574,0.528547887416782
7728,0.6699573317785493
2615,0.32796558246090735
12515,0.5584592024294733
12099,0.25375212542341113
9429,0.4972747459794092
1084,0.29514339826839825
11257,0.34790313852813853
5426,0.24253426892950392
12310,0.44341546997389036
8262,0.5024674312741788
4379,0.2959832900468593
8883,0.6158497203556361
2729,0.3700649260947645
11094,0.30544274071004285
5557,0.16068601583113457
13731,0.26199139008471045
8233,0.316622691292876
4369,0.34828007241800346
6016,0.28226762232631636
12597,0.24489248828940685
7150,0.49127659574468086
12562,0.5485673758865248
13883,0.3281283422459893
5701,0.41076113604106035
989,0.2593041021649514
12443,0.3174349217331142
4524,0.3730545169985219
8430,0.21776367272411096
5983,0.38111750564580754
12456,0.3252567931813215
11293,0.4867208672086721
11381,0.21986567691763875
14872,0.2920201484623542
9926,0.24281779410022508
15315,0.2887394858429096
14646,0.3140215303524367
8568,0.46582828055992215
13296,0.15703271202934352
6321,0.17455968688845402
8207,0.24391088363691105
4279,0.28494233039687583
11466,0.41058941058941056
3135,0.295892120603321
9876,0.4099203993729358
7806,0.548507062946695
3137,0.2811480455524777
13811,0.2817790089258233
11291,0.31833797585886725
7350,0.20651717215729604
13215,0.32788160781811676
6168,0.22437131277091843
13632,0.47384316855233716
7712,0.6239731847795298
1767,0.18952365880677322
10142,0.597784459566387
15681,0.5491691723373952
10308,0.9545953688231081
7081,0.36671948272274774
15011,0.4734559306029033
11562,0.33252317795518926
2941,0.31135068635068636
554,0.27755799755799754
8886,0.26183150183150183
6084,0.33563651248465004
12716,0.24987310683585756
8811,0.2134670487106017
4953,0.5023684123356189
12910,0.18223525125045548
6820,0.3843014442538022
11833,0.28965034732055106
4973,0.5005277707966825
1861,0.3852207617121672
15607,0.3238624873609707
11062,0.1721811648247339
987,0.34381873049971867
9933,0.24825669616217413
16194,0.5863297700032394
13721,0.2843545814683336
7278,0.22121787131274798
12805,0.459875797826462
7707,0.708259587020649
11849,0.514679854242582
3922,0.18852873924351118
8366,0.6212843203993647
15831,0.6026426489326421
6979,0.2741909995961582
434,0.25733008336865903
10707,0.9989932174650276
5405,0.3304726368159204
11625,0.25655650319829426
9500,0.381320940209134
15826,0.45805702028778267
5855,0.2558306809803816
12846,0.31260002517487545
4009,0.36714425268642137
