node,degree,clustering
245,1196,0.36165880690166663
246,3218,0.2756593555097772
247,2091,0.3690731981904677
248,1531,0.3733601430992602
249,2348,0.3320716794574102
250,3559,0.2488082924304517
251,1247,0.4289704600833332
252,641,0.3579075663026521
253,1309,0.40354240111390677
254,1493,0.38967550086282904
255,4016,0.1872594305219967
256,2412,0.30960158422597367
257,332,0.33137990026571545
258,181,0.2885819521178637
259,1947,0.3554851034426696
260,1862,0.3289882032170316
261,1184,0.45050375819606586
262,2799,0.2953857971842798
263,568,0.19782894900265793
264,1656,0.3609761081191529
265,527,0.3084681928701813
266,2270,0.18150983471924795
267,1282,0.4307124041401937
268,917,0.27287814355716616
269,2710,0.280854443095926
270,543,0.36177991614170285
271,325,0.2091358024691358
272,4816,0.18806056654350503
273,2988,0.330647665990376
274,2112,0.3730275576704994
275,1233,0.4295193857237653
276,1691,0.2380349850758803
277,1505,0.40735933413444547
278,2179,0.3263837001581588
279,1197,0.31417730502398694
280,2205,0.3749978394261516
281,1785,0.38027345467334916
282,1441,0.4053579690030072
283,1201,0.4391409936164308
284,1169,0.46538576467417414
285,2170,0.3617343675970366
286,574,0.3527676937203179
287,1739,0.31968229032597467
288,1903,0.36718104625327325
289,1338,0.41381045175095843
290,624,0.24247849528748405
291,1174,0.46421833676808255
292,2344,0.32779035366402576
293,2335,0.3227588079759408
294,2927,0.2961145448333696
295,1420,0.40160001588105093
296,3037,0.27790214061706237
297,181,0.3662369551872314
298,2046,0.352757004543423
299,1008,0.29461034662127017
300,1281,0.39498438719750195
301,2663,0.35045040800371735
302,2384,0.26296691891952784
303,1243,0.41566362612918983
304,1191,0.45472274552138237
305,1272,0.4296089841604442
306,730,0.322396978409155
307,1440,0.42568913597405605
308,1427,0.3421668463641001
309,1363,0.3337772017543576
310,1070,0.36201358593497285
311,1419,0.4211442333592758
312,1417,0.4116000621987249
313,2231,0.36815761598189395
314,1170,0.3466312795654113
315,1523,0.33952888819097105
316,1956,0.32895464934440033
317,1455,0.354613650221926
318,1205,0.4451909954370632
319,2057,0.31792834186766644
320,284,0.3303638082914448
321,2154,0.33833768691394317
322,1228,0.42940993764086555
323,1193,0.46150925139375665
324,1544,0.4008979210809976
325,2610,0.34562529646126217
326,729,0.49516875442801367
327,1249,0.41271735336987536
328,1228,0.4323141902205798
329,224,0.17244554772581677
330,788,0.3001954346970762
331,2644,0.23218068680263512
332,1398,0.41618202913867136
333,691,0.2723211476750771
334,2725,0.2850651362674965
335,2978,0.26895904193172954
336,1209,0.44092457780772243
337,2381,0.3682080476037538
338,782,0.3260951432847258
339,608,0.33213929593340846
340,1245,0.326994150234378
341,2293,0.28280965895901405
342,330,0.4957354702035553
343,2479,0.30196833384285954
344,2952,0.21819299690794264
345,1184,0.45307823673208286
346,1803,0.4130210901426467
347,606,0.20198565311076563
348,374,0.2728132929993835
349,2288,0.3489963796588195
350,1354,0.4326345197116534
351,2395,0.31899581940236815
352,282,0.2298276166679286
353,1932,0.2948343095597278
354,3043,0.2878206586591531
355,1259,0.3491427698314583
356,2602,0.29028804329677493
357,3350,0.21283252296296956
358,1642,0.3298759483129104
359,2368,0.27408254261866427
360,2129,0.3757544401162606
361,3788,0.2447160560679856
362,2609,0.30067728039090735
363,632,0.43846416176854097
364,1537,0.46095105454348295
365,2646,0.28794099450324134
366,2283,0.3172398358019473
367,1563,0.3514491239883903
368,611,0.24778514126264387
369,2130,0.1928776983176655
370,2586,0.23655691036843232
371,511,0.3915122213268869
372,4380,0.1728401743063876
373,306,0.26345226615236256
374,523,0.37744225401639525
375,4584,0.11381503614351392
376,177,0.2323446327683616
377,1818,0.33705869211026773
378,1146,0.47393859027412605
379,3587,0.24674853778074166
380,799,0.3012286661585127
381,257,0.34995136186770426
382,599,0.5024930067392142
383,1507,0.4038074642372778
384,1278,0.38114075560996713
385,2123,0.36190850800198715
386,1850,0.5062236709397336
387,1304,0.45201375777464936
388,1419,0.4409271313853595
389,772,0.35651498961714484
390,1163,0.4628350029524806
391,436,0.23429294527048403
392,1178,0.4583305084868006
393,1886,0.3692257060962952
394,1863,0.36208418446622653
395,1184,0.4624251787713326
396,2221,0.28779788343048135
397,2263,0.26183524370246297
398,1255,0.4528361831779739
399,2113,0.2644904738344161
400,2217,0.37514716442846463
401,1587,0.39894445013909513
402,3174,0.2504399220661254
403,1252,0.4381823614590756
404,422,0.32237619749862095
405,2565,0.29029750663710757
406,2159,0.36502328121049415
407,1363,0.3842575384910413
408,405,0.202664710915536
409,321,0.2565225856697819
410,2810,0.23477459969163683
411,468,0.24611541206830287
412,1563,0.4139999655935965
413,1217,0.4385352246680794
414,2233,0.3318229169174664
415,1295,0.4205522369355445
416,1223,0.435274264539587
417,1474,0.26657215680530877
418,1211,0.4531123107055845
419,1197,0.44205552901205075
420,2251,0.34766493903943924
421,1146,0.47393859027412605
422,2467,0.3391114701077746
423,1340,0.4174969068028045
424,2234,0.3271453949686901
425,1208,0.37111194631756256
426,1167,0.3655956176206455
427,1253,0.43070177898921186
428,1397,0.4216208289150103
429,1194,0.44235707736783947
430,1260,0.4568755752234704
431,452,0.3183682279300669
432,1606,0.41544829940681943
433,2550,0.28441049546534974
434,337,0.25733008336865903
435,1192,0.4473568542592937
436,1180,0.4678843029858685
437,1241,0.44954381222219336
438,1055,0.3969729399174438
439,1313,0.4470979696468709
440,727,0.4226850220347782
441,1533,0.3149160590592688
442,980,0.1960913885472473
443,1959,0.3116466730383485
444,1294,0.3758879999426229
445,1293,0.44731933559844744
446,284,0.20029363459911412
447,1180,0.45486695130892313
448,1348,0.4258325457825831
449,1624,0.36640169484837726
450,2408,0.34386175702926264
451,1862,0.42857142857142855
452,716,0.23828964331757627
453,3071,0.2830365391489366
454,2681,0.1710667104611222
455,573,0.23894604522876775
456,2027,0.4018572567476286
457,3895,0.22271491046757033
458,1105,0.4340104269132402
459,1216,0.44296621182586093
460,1162,0.471255268397325
461,3792,0.18541415544477427
462,3063,0.27939911115432864
463,2289,0.36088720148353176
464,825,0.35780817887614
465,440,0.3266825429695589
466,1371,0.3121351030469528
467,2727,0.36982609975353126
468,509,0.33026004362421296
469,3683,0.2348563942290746
470,1262,0.4527561578552478
471,179,0.47730839244240786
472,517,0.24705741232213277
473,1125,0.34696718070383553
474,272,0.3079552854352073
475,1061,0.23956217879181263
476,1392,0.42803490418701506
477,1204,0.45223320436450404
478,1449,0.47179327331861565
479,2187,0.3519173223125422
480,1969,0.31873717416706926
481,2616,0.28938931476251456
482,408,0.4373103049573638
483,1725,0.34771713911025925
484,372,0.2247485725878909
485,3291,0.2704869779328167
486,497,0.3939929901992601
487,1222,0.42867521590925844
488,1493,0.4100664584863411
489,2237,0.35247020551258995
490,843,0.28548363919155373
491,2596,0.3256291730868002
492,1923,0.3717705003725643
493,779,0.3927353967085876
494,1254,0.4305978251876517
495,937,0.4416668947085169
496,2352,0.327521650940257
497,1369,0.2635957436810922
498,1771,0.28336443708588144
499,388,0.23428967207437598
500,4078,0.20791511803857163
501,1326,0.4109621787757193
502,2212,0.34483222552370485
503,547,0.25382539459321907
504,289,0.30483467896962707
505,1336,0.4302070017268833
506,2127,0.33806530824179204
507,1196,0.4498705587663201
508,316,0.39905565601768134
509,3028,0.2577177485414187
510,2325,0.33014898302888973
511,3003,0.27170209315445826
512,2803,0.2946091459568531
513,2678,0.23008768579632938
514,1309,0.2660024810591459
515,1771,0.31181145064711757
516,3421,0.2549846066007853
517,642,0.3077113738755158
518,2596,0.2816287693234886
519,1160,0.4716283359614412
520,2389,0.3295218943889252
521,2094,0.39396387010688744
522,816,0.2796944544689041
523,734,0.32695317291857956
524,1317,0.4411264433074155
525,1186,0.4550771660938801
526,1308,0.4252917131699693
527,2944,0.2697098586919588
528,1155,0.46864285339155354
529,433,0.2107390300230947
530,2279,0.34914848363556095
531,1409,0.3096439689657397
532,2264,0.31059531969976373
533,1240,0.4243823062303106
534,623,0.3440669305765588
535,1913,0.36796188597287444
536,3360,0.238449297551709
537,625,0.4227641025641026
538,446,0.20287197057489798
539,190,0.38925090504037874
540,2162,0.27716208748048515
541,477,0.4384810527984779
542,1347,0.43005589439302133
543,398,0.2608002227763503
544,1430,0.3447831384850279
545,2501,0.3993471411435426
546,2277,0.34763197034917065
547,2289,0.34738426710903775
548,2208,0.3586845708319379
549,2108,0.34005109920937615
550,1181,0.45953443648732045
551,896,0.42770351157222664
552,1244,0.45785530805307145
553,1939,0.2549312333711748
554,351,0.27755799755799754
555,601,0.3496228508042152
556,1183,0.45479744776894326
557,258,0.2736102313516122
558,1754,0.3786504451401442
559,1836,0.3254207405032858
560,2557,0.25056107295141816
561,1085,0.3810056625911881
562,3668,0.19207548000246236
563,3174,0.21837292482987464
564,394,0.2329083840301727
565,1317,0.4389004668896105
566,1789,0.37563259441553715
567,2792,0.2949598022296391
568,133,0.21508316245158351
569,1094,0.4978164185919705
570,509,0.26760051359002524
571,2448,0.31212455694714886
572,2430,0.3156522608331766
573,2146,0.34244705279188037
574,3080,0.27244762382794213
575,1680,0.3436519753821719
576,1970,0.32691592784608126
577,1731,0.28625239178128853
578,1380,0.4475801620582022
579,5171,0.14824424414239956
580,1040,0.27645480121418525
581,445,0.24562202652090293
582,318,0.2872051266789675
583,645,0.4453416149068323
584,157,0.5898252490609178
585,3375,0.2444277591165558
586,2180,0.3314739106820316
587,701,0.2943101691461178
588,466,0.2955189441137108
589,2789,0.29968393972426005
590,2228,0.3572577934102362
591,2291,0.2868947981373859
592,1359,0.29861253347291444
593,2126,0.3377176691937358
594,427,0.3468131191520709
595,1417,0.436879258718786
596,2050,0.2633679724791391
597,2035,0.3762813497326772
598,2116,0.2540857230958989
599,2543,0.317725367580062
600,1085,0.3783784243372388
601,1244,0.43434616488994315
602,3037,0.2166449104001895
603,1216,0.4339966428416721
604,3024,0.2792797109287351
605,1215,0.44428715737520424
606,2956,0.28806087707126976
607,1147,0.4745013549269587
608,2215,0.35401681481073655
609,2109,0.36946923953815
610,1689,0.3911523967461607
611,1796,0.3229504128642418
612,2750,0.3649745031251033
613,1228,0.4253814154381997
614,426,0.22702016017674675
615,1336,0.43441768149095067
616,2244,0.35026896909617006
617,239,0.32231637424844417
618,1459,0.363889617538743
619,517,0.33884365675558153
620,2667,0.2831073347639497
621,734,0.2854901844162506
622,1413,0.4241663308533268
623,347,0.25745031733604307
624,816,0.26961987248887287
625,1146,0.47393859027412605
626,2945,0.27120464863069316
627,2242,0.3530446496064544
628,777,0.22885735514601493
629,2393,0.3311798486947018
630,2420,0.3181866012524812
631,1641,0.27416283943461006
632,1436,0.33732299360399093
633,1254,0.4348275462653587
634,1211,0.44205389985736804
635,1324,0.4438027644760489
636,2185,0.3753124449920789
637,1229,0.44863147125784847
638,149,0.19653546163613278
639,837,0.28341993791908904
640,2365,0.3300690770292942
641,404,0.3186497309780606
642,783,0.3147576538528122
643,1786,0.2601541400434754
644,556,0.3742044202475857
645,2559,0.25217165740746683
646,2575,0.24474468357963503
647,1261,0.46118097252117873
648,521,0.21934888527978738
649,120,0.2571428571428571
650,1202,0.45049258729206526
651,2618,0.3276198727658639
652,3544,0.25059826102912364
653,1455,0.4246222058357795
654,1174,0.45620150141383864
655,2730,0.3214154844788777
656,781,0.46403033586132175
657,1980,0.40923637588619904
658,3828,0.2674761272474436
659,1274,0.41843085654105744
660,1217,0.44116518185356574
661,2925,0.2378486325955546
662,1278,0.4237165794733598
663,2624,0.3862504416837916
664,1840,0.3420715417169066
665,427,0.35326714384668667
666,1207,0.44016866784552794
667,1242,0.45583336901698673
668,1027,0.269846692897992
669,1137,0.46504577155103
670,837,0.24880668598834982
671,2141,0.3322296769349636
672,3604,0.23169494652840478
673,850,0.4510690778078016
674,313,0.39028835913819937
675,1867,0.2953245028018079
676,486,0.28850706376479573
677,2678,0.2758703228871618
678,2327,0.3293355025919142
679,1113,0.28921929841571486
680,150,0.24
681,5626,0.09018591460283604
682,1989,0.3681920583329034
683,143,0.16231655668275385
684,554,0.5351903956757039
685,2192,0.35137565088767253
686,1637,0.3076084375228704
687,2678,0.29134973523526136
688,3870,0.22997349233922593
689,877,0.3105777791662111
690,695,0.33421101735326436
691,1273,0.4135689477142589
692,1245,0.4604579088056406
693,2209,0.3479794450895874
694,1403,0.19851184998927304
695,343,0.31841508533237856
696,1210,0.4419375346061563
697,1222,0.44699751082729805
698,5211,0.09619714092181349
699,1311,0.3915535603030144
700,451,0.40591278640059125
701,1468,0.28135604553584864
702,1277,0.3992679747547028
703,1291,0.40216045490845986
704,1155,0.4677365384471104
705,2185,0.29183368119294895
706,1347,0.4035019210595115
707,966,0.21756723414754503
708,4424,0.16623240589733349
709,922,0.39319705780522446
710,1999,0.34483758395714376
711,332,0.17094965966585374
712,290,0.27963250208805635
713,1144,0.32831647792277713
714,568,0.2915890404153315
715,1913,0.35068688799602804
716,1278,0.41449479965147185
717,3430,0.2609760514629549
718,2036,0.28549403127006273
719,1178,0.4621848012197567
720,1175,0.4566530138823444
721,1948,0.3664100722535275
722,2200,0.3502637562528422
723,2320,0.3238925815229513
724,1767,0.2563558276467847
725,1422,0.37262837624501277
726,3233,0.2518106898843302
727,1011,0.29067975046762834
728,1213,0.44949651601598745
729,1313,0.34728698010514
730,3989,0.22510185356772247
731,1278,0.4469187000537988
732,217,0.32407407407407407
733,1156,0.2646384757111401
734,2816,0.29514774745680605
735,529,0.37682591510568825
736,1311,0.4148828759585655
737,2073,0.3425630509566834
738,1222,0.44044684470216383
739,2388,0.3278699740849198
740,712,0.23022645743453593
741,2179,0.3682323674813975
742,1392,0.363099812423048
743,2020,0.3634957998028629
744,1235,0.43569839697110874
745,2258,0.35162331304281963
746,1873,0.32161256907653063
747,218,0.25895235276709083
748,1189,0.4557886122225904
749,1317,0.440655630254816
750,701,0.30082331363358467
751,1356,0.3957472052596632
752,464,0.47207119982125567
753,2247,0.32129353434935115
754,450,0.25128433556050483
755,1192,0.45153669298260446
756,1067,0.2612944008468273
757,1202,0.2926859342117841
758,3207,0.2491666214404275
759,1999,0.47090061547290163
760,2099,0.3510064940815705
761,454,0.296340597679688
762,1156,0.4663745712188619
763,1786,0.339938080495356
764,815,0.32537344929982964
765,4450,0.19736287159594001
766,1160,0.46950551902650917
767,2863,0.2872598245574211
768,2820,0.2732926770974064
769,816,0.2790538914952484
770,1380,0.42606909018297234
771,357,0.23927548547508892
772,290,0.35590025056675817
773,516,0.36028448859787765
774,1176,0.4561788970907512
775,1161,0.4680640945677032
776,1180,0.41831342275125427
777,428,0.27564621681367507
778,974,0.29014394820312717
779,1149,0.47230890063469827
780,1387,0.3163273480504915
781,2208,0.3609217706506964
782,2070,0.3452749700548469
783,1212,0.4394930409638817
784,2307,0.33443146560620396
785,1180,0.457940512643579
786,1222,0.4404133340303553
787,696,0.23770776482262465
788,2216,0.3482377292989219
789,970,0.3808645324651836
790,2027,0.3491624179207549
791,2409,0.3087201372483309
792,2417,0.3124255069636433
793,1190,0.4578906078831869
794,2313,0.3279911796869507
795,2226,0.3704408572841899
796,1910,0.31756874984572936
797,2146,0.3703026392681565
798,2375,0.3831316454573671
799,1186,0.44999537501512016
800,1177,0.4597081823383559
801,1153,0.4708730847065626
802,434,0.20273304881812668
803,432,0.28903497464982386
804,2394,0.24987143998734823
805,2669,0.3802054574061789
806,750,0.4627574543836226
807,1412,0.3264014230559967
808,1189,0.45673867919452443
809,115,0.1664378337147216
810,792,0.46307257147965114
811,254,0.3021381220628054
812,2827,0.30365315150563854
813,1098,0.39280667759230753
814,1673,0.3952494873547505
815,1280,0.40505277560594216
816,1241,0.3388565412908425
817,434,0.4405976947882632
818,2790,0.26329525491209066
819,2200,0.1886249948323618
820,470,0.33357528467087055
821,1477,0.31559981138064597
822,1189,0.4524796606377767
823,1419,0.3927754601812397
824,1176,0.45906643508467215
825,445,0.21169146674764652
826,1527,0.27912773227385435
827,3720,0.18852767104118057
828,2105,0.3462722288955321
829,203,0.5568941130566258
830,1300,0.4066110025463374
831,1071,0.4932659668228662
832,3229,0.2621817535707803
833,329,0.23220772481281043
834,1321,0.40209207900350974
835,2091,0.2775092158464506
836,1192,0.4525312889174401
837,2039,0.3557185423977291
838,2132,0.37025575287698875
839,3291,0.2608427331055776
840,579,0.31763988740878857
841,2129,0.31374202297665255
842,1658,0.3939517476393238
843,1287,0.42421704785623915
844,1208,0.44438759553816864
845,3191,0.31230017024763024
846,3241,0.2590322298025682
847,295,0.28020292862907875
848,863,0.2744432764354636
849,2194,0.35629609584818855
850,1207,0.4496710042716547
851,1194,0.37838395666513625
852,1997,0.20700088208465003
853,867,0.27325517899049306
854,1936,0.27582591240096527
855,1164,0.46229386614189516
856,3566,0.23326807097419214
857,2000,0.3603086543271636
858,1495,0.40191624916611823
859,1585,0.3703302743523564
860,848,0.2463856897819162
861,1220,0.4404241584744281
862,1971,0.37439265285729373
863,2037,0.29487824943843416
864,1992,0.3675056832049443
865,1910,0.3822197965547599
866,1181,0.46239039021799966
867,989,0.4472926892170147
868,1264,0.41991140242741315
869,2173,0.3578223111533732
870,865,0.32384393063583816
871,1160,0.46868287167891465
872,1284,0.40305529048690886
873,2472,0.3081555100656286
874,3055,0.29709870449744213
875,3321,0.2542954110933345
876,1647,0.3545538447237549
877,1260,0.4507369164239696
878,152,0.15902753572673406
879,3027,0.2850081803971352
880,2252,0.32750275583064326
881,1297,0.41654768363840583
882,1183,0.4711858491632018
883,2028,0.36502190837889675
884,1568,0.4029562207780368
885,2227,0.23484024172826268
886,1214,0.43186321712475095
887,1261,0.43170952758581627
888,574,0.24342205276951798
889,1397,0.3586810049368992
890,326,0.19409155261915997
891,724,0.2524090078937515
892,1652,0.2160895957105753
893,1091,0.48682884988942055
894,1186,0.4525327128738233
895,594,0.37130154836731566
896,552,0.2408598332412741
897,1273,0.4250655856763847
898,2130,0.34775170515814474
899,1237,0.4348682609821758
900,1084,0.25127856541723315
901,1054,0.39881354618862525
902,898,0.5190253083155184
903,1607,0.3761214363374434
904,1159,0.46589952329221934
905,1643,0.40223796670331374
906,1231,0.43996750609260765
907,1890,0.3214460774016094
908,1221,0.43521166471986145
909,1860,0.24510518431113965
910,2302,0.17381480722127765
911,2140,0.2959837988753588
912,2428,0.2909029323460873
913,1197,0.413153843359793
914,1376,0.3819957716701903
915,1389,0.4027133737082013
916,1308,0.30444279099368493
917,1356,0.4297760942211192
918,1219,0.4548722943110655
919,1205,0.45652251829999585
920,2150,0.3692096919064573
921,311,0.3244061819313349
922,1917,0.18870658420483466
923,1166,0.46558941099389717
924,2109,0.3367712064406362
925,2457,0.2900434708252298
926,2740,0.2960313716711571
927,2379,0.3698623114856621
928,661,0.3067299316921102
929,1082,0.29636760649839866
930,2170,0.34634151523456835
931,1357,0.39380857044104317
932,1177,0.46188568885498127
933,1803,0.32839336092331006
934,1194,0.45734961479653086
935,961,0.2996553069719043
936,2393,0.2841306933405264
937,1553,0.2506779362856062
938,2875,0.30690072917612177
939,1227,0.44142200169912693
940,501,0.26036726546906186
941,523,0.38196230119484553
942,5180,0.15392895723075295
943,582,0.3477355667145755
944,266,0.19208398354376507
945,1303,0.4238865055590726
946,895,0.2526614425155912
947,967,0.390527147417575
948,1241,0.45269813625848043
949,1110,0.4879389759461897
950,1237,0.4485706362349666
951,1195,0.4430030206822116
952,1986,0.367401533657517
953,1099,0.4016799508080703
954,304,0.3090585374326906
955,1179,0.4563477148917603
956,1267,0.430177391581911
957,1894,0.33435582993198415
958,1236,0.4516449825085492
959,1359,0.3322442105810714
960,660,0.33947211109578335
961,2095,0.36087560093277077
962,2650,0.2973747302292784
963,1187,0.4467666158538751
964,745,0.3726780688460706
965,3051,0.2601640956203556
966,1473,0.32643377903716164
967,1375,0.35045547174804814
968,1967,0.35833211364937545
969,1324,0.4418377622952504
970,1995,0.34766203372020826
971,3642,0.24092339652994052
972,1168,0.2719946942752169
973,722,0.3772000261256104
974,1892,0.3558253572334962
975,1252,0.4224211684965127
976,1230,0.43708216740426153
977,1290,0.4001948508849478
978,1206,0.44073546513628264
979,1405,0.38213847573278176
980,1361,0.289089985737131
981,2334,0.319223348469539
982,2859,0.2831006941359355
983,3471,0.2544358899635265
984,1225,0.462171535280779
985,2094,0.3600284935777648
986,1484,0.33871841335676756
987,343,0.34381873049971867
988,2990,0.22378867441488356
989,373,0.2593041021649514
990,1179,0.4562901137766027
991,2191,0.35065617126101173
992,1786,0.3463000429735164
993,2052,0.37931860367642656
994,499,0.219966036490652
995,2173,0.3605097382152806
996,196,0.28383045525902667
997,2480,0.29900324012023577
998,2017,0.36531250245925506
999,1164,0.47320444519299243
1000,299,0.23359745011335323
1001,2155,0.3690379092908677
1002,905,0.44438224221385614
1003,5935,0.13191424115140174
1004,2283,0.34776765200086146
1005,2632,0.28473317321300046
1006,2482,0.31221262253886994
1007,1985,0.29739985374177297
1008,753,0.2368222146873499
1009,2225,0.3474844394147603
1010,3411,0.24882513104489443
1011,661,0.4521569706138541
1012,1609,0.3346930666740876
1013,3809,0.22782204244260057
1014,243,0.3588749447335306
1015,907,0.47119168790204224
1016,898,0.4117560887193888
1017,1804,0.27977760642831057
1018,2949,0.29501871020372106
