Node,Degree Centrality,Neighborhood Centrality,Connective Redundancy,Exclusive Neighborhood,Relevance,Exclusive Relevance
Croatia,0.10382513661202186,897,0.5545454545454546,0,0.0,0.0
Cuba,0.0273224043715847,385,0.2,0,0.0,0.0
Cyprus,0.09836065573770492,1022,0.6,0,0.0,0.0
Czech_Republic,0.2896174863387978,2512,0.42436974789915966,0,0.0,0.0
Dominican_Republic,0.04918032786885246,749,0.4305555555555556,0,0.0,0.0
Ecuador,0.09836065573770492,1169,0.7454545454545455,0,0.0,0.0
Ethiopia,0.12568306010928962,783,0.5892857142857143,0,0.0,0.0
Greece,0.2185792349726776,1884,0.445,0,0.0,0.0
Hungary,0.273224043715847,2371,0.5075268817204301,0,0.0,0.0
Israel,0.23497267759562843,1497,0.5661764705882353,0,0.0,0.0
Kenya,0.2677595628415301,1539,0.44761904761904764,0,0.0,0.0
Kyrgyzstan,0.0546448087431694,624,0.8,0,0.0,0.0
Lithuania,0.17486338797814208,1583,0.6666666666666666,0,0.0,0.0
Luxembourg,0.07103825136612021,449,0.9166666666666666,0,0.0,0.0
Malawi,0.08196721311475409,594,0.5714285714285714,0,0.0,0.0
Mexico,0.30601092896174864,1725,0.7397660818713451,0,0.0,0.0
Montenegro,0.04371584699453552,133,0.5,0,0.0,0.0
Morocco,0.13114754098360656,639,0.4107142857142857,0,0.0,0.0
Nicaragua,0.06557377049180328,740,0.4222222222222222,0,0.0,0.0
Norway,0.19672131147540983,1558,0.6241830065359477,0,0.0,0.0
Panama,0.01639344262295082,220,0.5,0,0.0,0.0
Portugal,0.2185792349726776,1530,0.5029239766081871,1,0.05263157894736842,0.00546448087431694
Republic_of_Moldova,0.0273224043715847,263,1.0,0,0.0,0.0
Romania,0.16393442622950818,835,0.4636363636363636,0,0.0,0.0
Serbia,0.1366120218579235,906,0.5666666666666667,0,0.0,0.0
Slovakia,0.20218579234972678,1359,0.4649122807017544,0,0.0,0.0
Slovenia,0.22404371584699453,1309,0.6523809523809524,0,0.0,0.0
Syrian_Arab_Republic,0.11475409836065574,1471,0.5882352941176471,0,0.0,0.0
The_former_Yugoslav_Republic_of_Macedonia,0.04371584699453552,284,0.45,0,0.0,0.0
Tunisia,0.20765027322404372,1232,0.5961538461538461,0,0.0,0.0
Uganda,0.1092896174863388,513,0.3392857142857143,0,0.0,0.0
Unspecified,0.08743169398907104,1264,0.4666666666666667,0,0.0,0.0
Venezuela_(Bolivarian_Republic_of),0.0273224043715847,487,0.6666666666666666,0,0.0,0.0
Bolivia_(Plurinational_State_of),0.03278688524590164,347,1.0,0,0.0,0.0
Chile,0.14207650273224043,1564,0.6625,0,0.0,0.0
El_Salvador,0.03825136612021858,489,0.75,0,0.0,0.0
Estonia,0.16393442622950818,423,0.47619047619047616,0,0.0,0.0
Fiji,0.0546448087431694,172,0.08333333333333333,0,0.0,0.0
Georgia,0.16939890710382513,450,0.75,0,0.0,0.0
Honduras,0.03278688524590164,384,0.5,0,0.0,0.0
Iceland,0.06557377049180328,838,0.5222222222222223,0,0.0,0.0
Jamaica,0.03278688524590164,32,0.5,0,0.0,0.0
Madagascar,0.06557377049180328,674,0.6904761904761905,0,0.0,0.0
New_Zealand,0.2896174863387978,2944,0.48380566801619435,0,0.0,0.0
Papua_New_Guinea,0.06557377049180328,965,0.5681818181818182,0,0.0,0.0
Paraguay,0.060109289617486336,985,0.6090909090909091,0,0.0,0.0
Peru,0.16939890710382513,1743,0.6862745098039216,0,0.0,0.0
South_Africa,0.5628415300546448,3115,0.32666666666666666,0,0.0,0.0
Sri_Lanka,0.14207650273224043,1636,0.5078947368421053,0,0.0,0.0
Sudan_(former),0.08196721311475409,1119,0.4523809523809524,0,0.0,0.0
Trinidad_and_Tobago,0.1092896174863388,113,0.45,0,0.0,0.0
United_Republic_of_Tanzania,0.20218579234972678,1556,0.383399209486166,0,0.0,0.0
Uruguay,0.10382513661202186,1729,0.6637426900584795,0,0.0,0.0
Zambia,0.13114754098360656,1071,0.5128205128205128,0,0.0,0.0
Armenia,0.07650273224043716,325,1.0,0,0.0,0.0
Belarus,0.12021857923497267,1208,0.5333333333333333,0,0.0,0.0
Central_African_Republic,0.01639344262295082,14,0.0,0,0.0,0.0
Ghana,0.20218579234972678,1263,0.5428571428571428,0,0.0,0.0
Guyana,0.1092896174863388,1300,0.48095238095238096,0,0.0,0.0
Latvia,0.09836065573770492,686,0.5972222222222222,0,0.0,0.0
Mali,0.060109289617486336,730,0.34545454545454546,0,0.0,0.0
Nigeria,0.09836065573770492,938,0.5545454545454546,0,0.0,0.0
Oman,0.18579234972677597,329,0.75,0,0.0,0.0
Sierra_Leone,0.01092896174863388,205,1.0,0,0.0,0.0
Aruba,0.04371584699453552,116,0.0,0,0.0,0.0
Barbados,0.04371584699453552,38,0.5,0,0.0,0.0
Netherlands_Antilles,0.02185792349726776,333,0.6666666666666666,0,0.0,0.0
Suriname,0.07103825136612021,520,0.39285714285714285,0,0.0,0.0
Antigua_and_Barbuda,0.00546448087431694,18,0.0,0,0.0,0.0
Azerbaijan,0.0546448087431694,324,1.0,0,0.0,0.0
Bahrain,0.18032786885245902,410,0.6,0,0.0,0.0
Bangladesh,0.03278688524590164,726,0.9,0,0.0,0.0
Belize,0.00546448087431694,0,0.0,0,0.0,0.0
Botswana,0.06557377049180328,293,0.5,0,0.0,0.0
Cambodia,0.06557377049180328,927,0.8571428571428571,0,0.0,0.0
"China,_Macao_SAR",0.07650273224043716,0,0.0,0,0.0,0.0
Democratic_People's_Republic_of_Korea,0.01639344262295082,383,0.6666666666666666,0,0.0,0.0
Democratic_Republic_of_the_Congo,0.02185792349726776,261,0.75,0,0.0,0.0
Djibouti,0.02185792349726776,317,0.8333333333333334,0,0.0,0.0
Eritrea,0.01092896174863388,241,1.0,0,0.0,0.0
Guinea,0.0546448087431694,1089,0.7,0,0.0,0.0
Jordan,0.23497267759562843,630,0.5178571428571429,0,0.0,0.0
Lao_People's_Democratic_Republic,0.03825136612021858,823,0.9523809523809523,0,0.0,0.0
Malta,0.04371584699453552,108,0.0,0,0.0,0.0
Marshall_Islands,0.00546448087431694,75,0.0,0,0.0,0.0
Mauritius,0.0546448087431694,447,0.45,0,0.0,0.0
Mongolia,0.01092896174863388,250,1.0,0,0.0,0.0
Mozambique,0.06557377049180328,867,0.5075757575757576,0,0.0,0.0
Myanmar,0.03278688524590164,808,0.8666666666666667,0,0.0,0.0
Namibia,0.06557377049180328,889,0.44696969696969696,0,0.0,0.0
Nepal,0.07650273224043716,238,0.5,0,0.0,0.0
New_Caledonia,0.03825136612021858,175,0.0,0,0.0,0.0
Niger,0.01639344262295082,0,0.0,0,0.0,0.0
Qatar,0.25136612021857924,187,0.16666666666666666,0,0.0,0.0
Rwanda,0.03825136612021858,81,0.5,0,0.0,0.0
Saint_Lucia,0.00546448087431694,8,0.0,0,0.0,0.0
Samoa,0.00546448087431694,162,0.0,0,0.0,0.0
Solomon_Islands,0.01092896174863388,151,1.0,0,0.0,0.0
Swaziland,0.01639344262295082,237,0.3333333333333333,0,0.0,0.0
Timor-Leste,0.00546448087431694,78,0.0,0,0.0,0.0
Tonga,0.02185792349726776,0,0.0,0,0.0,0.0
Vanuatu,0.06557377049180328,390,0.5,0,0.0,0.0
Yemen,0.03278688524590164,619,0.7333333333333333,0,0.0,0.0
Zimbabwe,0.14754098360655737,915,0.6222222222222222,0,0.0,0.0
Algeria,0.0273224043715847,462,0.5,0,0.0,0.0
Burkina_Faso,0.06557377049180328,260,0.25,0,0.0,0.0
Kuwait,0.03278688524590164,363,0.6,0,0.0,0.0
Togo,0.11475409836065574,764,0.3939393939393939,0,0.0,0.0
Guam,0.00546448087431694,141,0.0,0,0.0,0.0
Somalia,0.04371584699453552,685,0.5892857142857143,0,0.0,0.0
Saint_Vincent_and_the_Grenadines,0.06557377049180328,0,0.0,0,0.0,0.0
Benin,0.08196721311475409,848,0.5,0,0.0,0.0
Burundi,0.0273224043715847,210,0.8333333333333334,0,0.0,0.0
French_Polynesia,0.01092896174863388,108,0.0,0,0.0,0.0
Haiti,0.00546448087431694,47,0.0,0,0.0,0.0
Occupied_Palestinian_Territory,0.02185792349726776,227,0.4166666666666667,0,0.0,0.0
Senegal,0.18032786885245902,1050,0.47435897435897434,0,0.0,0.0
Seychelles,0.01639344262295082,287,0.5,0,0.0,0.0
Bhutan,0.02185792349726776,0,0.0,0,0.0,0.0
Gambia,0.03825136612021858,0,0.0,0,0.0,0.0
Chad,0.01092896174863388,148,0.0,0,0.0,0.0
Greenland,0.00546448087431694,93,0.0,0,0.0,0.0
Libya,0.03278688524590164,511,0.5333333333333333,0,0.0,0.0
Kiribati,0.00546448087431694,53,0.0,0,0.0,0.0
Maldives,0.09836065573770492,0,0.0,0,0.0,0.0
Mauritania,0.03825136612021858,495,0.9166666666666666,0,0.0,0.0
