Id,Label,Degree,ClusteringCoefficient
405,405,5,0
406,406,6,0.06666666666666667
407,407,7,0.047619047619047616
408,408,5,0
409,409,6,0
410,410,16,0.025
411,411,5,0
412,412,8,0.03571428571428571
413,413,3,0
414,414,4,0
415,415,6,0
416,416,6,0
417,417,19,0
418,418,3,0
419,419,7,0
420,420,10,0.022222222222222223
421,421,10,0
422,422,5,0
423,423,6,0.06666666666666667
424,424,5,0
425,425,3,0
426,426,8,0
427,427,5,0
428,428,13,0.01282051282051282
429,429,11,0
430,430,8,0.07142857142857142
431,431,8,0.03571428571428571
432,432,4,0
433,433,8,0
434,434,5,0.1
435,435,4,0
436,436,6,0
437,437,7,0
438,438,3,0
439,439,4,0
440,440,7,0
441,441,10,0
442,442,12,0
443,443,15,0
444,444,13,0
445,445,9,0
446,446,3,0
447,447,6,0
448,448,11,0
449,449,3,0.3333333333333333
450,450,9,0
451,451,8,0
452,452,7,0
453,453,3,0
454,454,4,0.16666666666666666
455,455,6,0
456,456,6,0
457,457,6,0
458,458,7,0
459,459,5,0.1
460,460,7,0.047619047619047616
461,461,4,0
462,462,3,0
463,463,14,0
464,464,5,0
465,465,7,0
466,466,3,0
467,467,4,0
468,468,5,0
469,469,5,0
470,470,3,0
471,471,8,0
472,472,4,0
473,473,5,0
474,474,9,0.027777777777777776
475,475,3,0
476,476,10,0.022222222222222223
477,477,3,0
478,478,6,0
479,479,6,0.13333333333333333
480,480,7,0
481,481,9,0
482,482,3,0.3333333333333333
483,483,9,0
484,484,17,0.007352941176470588
485,485,14,0
486,486,9,0
487,487,4,0.16666666666666666
488,488,3,0
489,489,5,0.1
490,490,8,0
491,491,8,0
492,492,4,0
493,493,4,0
494,494,10,0
495,495,3,0
496,496,12,0
497,497,20,0.010526315789473684
498,498,3,0
499,499,7,0
500,500,12,0.015151515151515152
501,501,5,0
502,502,7,0.047619047619047616
503,503,3,0.3333333333333333
504,504,2,1.0
505,505,11,0
506,506,5,0
507,507,6,0
508,508,4,0
509,509,3,0
510,510,4,0
511,511,5,0
512,512,8,0.03571428571428571
513,513,9,0
514,514,8,0
515,515,4,0
516,516,13,0
517,517,3,0
518,518,9,0
519,519,3,0.3333333333333333
520,520,5,0.2
521,521,5,0.1
522,522,3,0
523,523,7,0
524,524,12,0
525,525,5,0.1
526,526,4,0
527,527,4,0
528,528,5,0
529,529,7,0.047619047619047616
530,530,3,0
531,531,6,0
532,532,10,0
533,533,9,0
534,534,6,0
535,535,7,0
536,536,8,0
537,537,5,0.1
538,538,15,0
539,539,6,0
540,540,4,0
541,541,6,0
542,542,6,0
543,543,7,0.047619047619047616
544,544,4,0.16666666666666666
545,545,7,0
546,546,3,0
547,547,9,0
548,548,4,0
549,549,3,0
550,550,5,0
551,551,6,0
552,552,7,0.047619047619047616
553,553,4,0
554,554,5,0
555,555,5,0
556,556,3,0
557,557,9,0.027777777777777776
558,558,8,0
559,559,4,0
560,560,4,0
561,561,3,0
562,562,4,0
563,563,4,0
564,564,3,0
565,565,10,0
566,566,5,0
567,567,10,0
568,568,4,0
569,569,4,0
570,570,4,0
571,571,5,0
572,572,6,0
573,573,4,0.16666666666666666
574,574,4,0.16666666666666666
575,575,5,0
576,576,14,0
577,577,5,0.1
578,578,3,0.3333333333333333
579,579,4,0
580,580,10,0
581,581,10,0
582,582,4,0
583,583,3,0
584,584,7,0
585,585,4,0.16666666666666666
586,586,6,0
587,587,11,0
588,588,9,0
589,589,3,0.3333333333333333
590,590,4,0
591,591,4,0
592,592,9,0
593,593,5,0
594,594,5,0
595,595,10,0
596,596,12,0
597,597,6,0
598,598,5,0
599,599,3,0
600,600,4,0
601,601,9,0
602,602,3,0
603,603,5,0
604,604,4,0
605,605,7,0
606,606,13,0
607,607,9,0
608,608,4,0
609,609,7,0
610,610,4,0
611,611,6,0
612,612,8,0
613,613,11,0
614,614,7,0
615,615,4,0.16666666666666666
616,616,4,0
617,617,6,0
618,618,7,0.047619047619047616
619,619,11,0
620,620,4,0
621,621,8,0.03571428571428571
622,622,9,0
623,623,3,0
624,624,4,0.16666666666666666
625,625,4,0
626,626,5,0
627,627,7,0
628,628,5,0
629,629,5,0
630,630,3,0.6666666666666666
631,631,7,0
632,632,5,0
633,633,5,0
634,634,8,0
635,635,3,0
636,636,3,0
637,637,4,0
638,638,4,0
639,639,3,0
640,640,7,0
641,641,6,0
642,642,4,0
643,643,4,0
644,644,4,0
645,645,7,0
646,646,7,0
647,647,9,0.05555555555555555
648,648,5,0
649,649,4,0
650,650,7,0
651,651,8,0
652,652,4,0
653,653,4,0
654,654,3,0
655,655,7,0
656,656,3,0
657,657,9,0.027777777777777776
658,658,4,0
659,659,5,0
660,660,7,0
661,661,4,0.3333333333333333
662,662,4,0
663,663,7,0
664,664,6,0
665,665,4,0
666,666,5,0.1
667,667,8,0
668,668,5,0
669,669,4,0
670,670,6,0
671,671,3,0
672,672,4,0
673,673,5,0
674,674,7,0.047619047619047616
675,675,6,0
676,676,8,0
677,677,3,0
678,678,3,0.3333333333333333
679,679,8,0
680,680,4,0
681,681,6,0
682,682,3,0
683,683,8,0
684,684,5,0
685,685,7,0
686,686,10,0
687,687,8,0
688,688,3,0
689,689,14,0
690,690,3,0
691,691,10,0
692,692,4,0
693,693,6,0
694,694,3,0.3333333333333333
695,695,3,0
696,696,4,0
697,697,3,0
698,698,9,0
699,699,3,0
700,700,4,0
701,701,4,0
702,702,7,0
703,703,3,0.3333333333333333
704,704,7,0
705,705,3,0
706,706,3,0
707,707,6,0
708,708,4,0
709,709,7,0
710,710,6,0
711,711,10,0.022222222222222223
712,712,11,0
713,713,5,0
714,714,3,0
715,715,6,0
716,716,5,0
717,717,5,0
718,718,6,0
719,719,3,0
720,720,5,0
721,721,7,0
722,722,4,0.16666666666666666
723,723,5,0
724,724,5,0
725,725,6,0.06666666666666667
726,726,3,0
727,727,6,0
728,728,3,0
729,729,8,0
730,730,5,0.2
731,731,6,0
732,732,7,0
733,733,5,0
734,734,3,0
735,735,5,0
736,736,3,0.3333333333333333
737,737,7,0
738,738,3,0.3333333333333333
739,739,4,0
740,740,4,0
741,741,4,0
742,742,3,0
743,743,10,0
744,744,3,0
745,745,3,0
746,746,6,0
747,747,8,0
748,748,4,0.16666666666666666
749,749,4,0
750,750,4,0
751,751,3,0.3333333333333333
752,752,10,0
753,753,4,0
754,754,6,0
755,755,4,0
756,756,4,0
757,757,3,0
758,758,3,0
759,759,3,0.3333333333333333
760,760,3,0
761,761,6,0
762,762,5,0
763,763,6,0
764,764,4,0
765,765,3,0.3333333333333333
766,766,6,0
767,767,10,0
768,768,3,0
769,769,2,0
770,770,3,0
771,771,3,0
772,772,4,0
773,773,9,0
774,774,6,0
775,775,4,0
776,776,7,0
777,777,4,0
778,778,5,0
779,779,4,0
780,780,4,0
781,781,6,0
782,782,3,0.3333333333333333
783,783,3,0
784,784,4,0
785,785,5,0
786,786,3,0
787,787,3,0
788,788,3,0.3333333333333333
789,789,4,0
790,790,5,0
791,791,4,0
792,792,6,0
793,793,6,0
794,794,5,0.2
795,795,3,0
796,796,4,0
797,797,3,0
798,798,3,0
799,799,6,0
800,800,3,0
801,801,3,0
802,802,4,0
803,803,3,0
804,804,6,0
805,805,3,0
806,806,3,0
807,807,9,0
808,808,6,0
809,809,6,0
810,810,3,0.3333333333333333
811,811,5,0
812,812,5,0
813,813,6,0
814,814,3,0
815,815,4,0
816,816,4,0
817,817,3,0
818,818,4,0
819,819,6,0
820,820,4,0.16666666666666666
821,821,10,0.022222222222222223
822,822,5,0
823,823,4,0
824,824,5,0
825,825,5,0
826,826,7,0
827,827,3,0
828,828,3,0
829,829,4,0.3333333333333333
830,830,3,0.3333333333333333
831,831,3,0
832,832,3,0
833,833,3,0
834,834,6,0
835,835,4,0
836,836,3,0
837,837,5,0
838,838,6,0
839,839,8,0
840,840,4,0
841,841,4,0
842,842,2,0
843,843,5,0
844,844,8,0
845,845,5,0
846,846,3,0
847,847,3,0
848,848,4,0
849,849,8,0
850,850,4,0
851,851,6,0
852,852,3,0
853,853,4,0
854,854,3,0
855,855,4,0.16666666666666666
856,856,6,0
857,857,9,0.027777777777777776
858,858,6,0
859,859,6,0
860,860,4,0
861,861,3,0
862,862,3,0.3333333333333333
863,863,4,0
864,864,3,0
865,865,3,0
866,866,3,0
867,867,3,0
868,868,3,0.3333333333333333
869,869,7,0
870,870,4,0
871,871,3,0
872,872,3,0
873,873,3,0
874,874,5,0
875,875,5,0.1
876,876,4,0.16666666666666666
877,877,5,0
878,878,4,0
879,879,3,0
880,880,7,0
881,881,4,0
882,882,6,0
883,883,3,0
884,884,4,0
885,885,3,0
886,886,7,0
887,887,5,0
888,888,4,0
889,889,5,0
890,890,4,0
891,891,4,0
892,892,4,0
893,893,4,0
894,894,3,0
895,895,5,0
896,896,7,0.09523809523809523
897,897,3,0
898,898,6,0
899,899,5,0
900,900,4,0
901,901,3,0
902,902,3,0
903,903,6,0
904,904,4,0
905,905,5,0
906,906,4,0
907,907,5,0
908,908,4,0
909,909,4,0
910,910,6,0.06666666666666667
911,911,4,0
912,912,5,0
913,913,3,0
914,914,7,0
915,915,6,0
916,916,3,0
917,917,8,0
918,918,3,0
919,919,6,0
920,920,5,0
921,921,8,0
922,922,3,0.3333333333333333
923,923,4,0
924,924,4,0
925,925,3,0
926,926,3,0
927,927,3,0
928,928,4,0
929,929,4,0.16666666666666666
930,930,3,0
931,931,3,0.3333333333333333
932,932,6,0
933,933,4,0
934,934,5,0
935,935,4,0.16666666666666666
936,936,5,0
937,937,4,0
938,938,4,0
939,939,6,0
940,940,3,0
941,941,3,0
942,942,3,0.3333333333333333
943,943,6,0
944,944,6,0
945,945,7,0
946,946,4,0.16666666666666666
947,947,3,0
948,948,3,0
949,949,5,0
950,950,3,0
951,951,4,0
952,952,4,0.16666666666666666
953,953,3,0
954,954,12,0
955,955,6,0
956,956,4,0
957,957,4,0
958,958,6,0
959,959,3,0
960,960,5,0
961,961,4,0
962,962,9,0
963,963,3,0
964,964,3,0
965,965,7,0
966,966,4,0
967,967,3,0
968,968,3,0.3333333333333333
969,969,3,0
970,970,4,0
971,971,4,0.16666666666666666
972,972,4,0
973,973,5,0.1
974,974,3,0
975,975,3,0
976,976,5,0.1
977,977,5,0
978,978,3,0
979,979,4,0
980,980,4,0
981,981,6,0
982,982,6,0
983,983,4,0
984,984,11,0.01818181818181818
985,985,3,0
986,986,3,0
987,987,3,0
988,988,4,0
989,989,4,0
990,990,7,0
991,991,3,0
992,992,5,0
993,993,3,0
994,994,3,0
995,995,3,0
996,996,5,0
997,997,3,0
998,998,3,0.3333333333333333
999,999,4,0
1000,1000,4,0
1001,1001,7,0
1002,1002,3,0
1003,1003,4,0
1004,1004,9,0
1005,1005,4,0
1006,1006,5,0
1007,1007,3,0.3333333333333333
1008,1008,3,0
1009,1009,5,0.1
1010,1010,3,0
1011,1011,7,0
1012,1012,6,0
1013,1013,5,0.1
1014,1014,7,0
1015,1015,3,0.3333333333333333
1016,1016,3,0
1017,1017,3,0
1018,1018,3,0.3333333333333333
1019,1019,3,0
1020,1020,4,0
1021,1021,7,0
1022,1022,5,0
1023,1023,4,0
1024,1024,5,0
1025,1025,5,0
1026,1026,7,0
1027,1027,7,0
1028,1028,5,0
1029,1029,5,0
1030,1030,4,0
1031,1031,5,0
1032,1032,3,0
1033,1033,4,0
1034,1034,4,0
1035,1035,3,0
1036,1036,3,0
1037,1037,3,0
1038,1038,3,0.3333333333333333
1039,1039,4,0
1040,1040,5,0
1041,1041,5,0.1
1042,1042,4,0
1043,1043,4,0
1044,1044,6,0
1045,1045,4,0
1046,1046,3,0.3333333333333333
1047,1047,5,0
1048,1048,7,0
1049,1049,6,0.13333333333333333
1050,1050,3,0
1051,1051,4,0
1052,1052,3,0
1053,1053,3,0
1054,1054,4,0
1055,1055,5,0
1056,1056,3,0
1057,1057,4,0
1058,1058,3,0
1059,1059,5,0
1060,1060,3,0
1061,1061,3,0
1062,1062,5,0
1063,1063,5,0
1064,1064,9,0
1065,1065,3,0.3333333333333333
1066,1066,3,0
1067,1067,9,0
1068,1068,4,0
1069,1069,4,0
1070,1070,3,0
1071,1071,4,0.16666666666666666
1072,1072,3,0
1073,1073,4,0
1074,1074,3,0
1075,1075,3,0
1076,1076,5,0
1077,1077,8,0
1078,1078,4,0
1079,1079,5,0
1080,1080,4,0
1081,1081,3,0.3333333333333333
1082,1082,3,0
1083,1083,4,0
1084,1084,3,0
1085,1085,4,0.16666666666666666
1086,1086,6,0
1087,1087,6,0
1088,1088,3,0
1089,1089,5,0
1090,1090,3,0.3333333333333333
1091,1091,5,0
1092,1092,5,0
1093,1093,8,0
1094,1094,3,0
1095,1095,5,0
1096,1096,4,0.16666666666666666
1097,1097,3,0
1098,1098,3,0
1099,1099,5,0
1100,1100,4,0
1101,1101,4,0
1102,1102,4,0
1103,1103,3,0
1104,1104,3,0
1105,1105,7,0
1106,1106,4,0
1107,1107,3,0
1108,1108,5,0
1109,1109,4,0
1110,1110,6,0
1111,1111,8,0
1112,1112,5,0
1113,1113,5,0
1114,1114,3,0
1115,1115,4,0
1116,1116,3,0
1117,1117,3,0
1118,1118,6,0
1119,1119,8,0
1120,1120,5,0.1
1121,1121,2,0
1122,1122,3,0
1123,1123,4,0.3333333333333333
1124,1124,6,0
1125,1125,3,0
1126,1126,3,0
1127,1127,4,0
1128,1128,7,0
1129,1129,4,0.3333333333333333
1130,1130,3,0
1131,1131,3,0
1132,1132,4,0
1133,1133,4,0
1134,1134,3,0
1135,1135,3,0
1136,1136,4,0
1137,1137,3,0
1138,1138,3,0
1139,1139,4,0.16666666666666666
1140,1140,5,0
1141,1141,3,0
1142,1142,6,0
1143,1143,4,0
1144,1144,3,0
1145,1145,7,0
1146,1146,4,0
1147,1147,5,0
1148,1148,3,0.3333333333333333
1149,1149,5,0
1150,1150,3,0
1151,1151,5,0
1152,1152,3,0
1153,1153,5,0
1154,1154,4,0
1155,1155,3,0
1156,1156,7,0
1157,1157,3,0
1158,1158,4,0
1159,1159,3,0
1160,1160,3,0
1161,1161,4,0
1162,1162,10,0
1163,1163,5,0
1164,1164,4,0
1165,1165,5,0
1166,1166,4,0
1167,1167,3,0
1168,1168,5,0
1169,1169,4,0
1170,1170,3,0
1171,1171,3,0
1172,1172,6,0
1173,1173,3,0
1174,1174,6,0
1175,1175,7,0
1176,1176,4,0
1177,1177,3,0
1178,1178,3,0
1179,1179,4,0
1180,1180,8,0
1181,1181,3,0
1182,1182,3,0
1183,1183,3,0
1184,1184,6,0
1185,1185,3,0
1186,1186,3,0
1187,1187,6,0
1188,1188,3,0
1189,1189,4,0
1190,1190,3,0
1191,1191,3,0
1192,1192,7,0
1193,1193,6,0
1194,1194,3,0
1195,1195,3,0.3333333333333333
1196,1196,3,0
1197,1197,3,0
1198,1198,4,0
1199,1199,7,0.047619047619047616
1200,1200,3,0
1201,1201,3,0
1202,1202,4,0
1203,1203,5,0
1204,1204,3,0
1205,1205,3,0
1206,1206,4,0
1207,1207,3,0
1208,1208,4,0.16666666666666666
1209,1209,4,0
1210,1210,5,0
1211,1211,5,0
1212,1212,7,0
1213,1213,3,0
1214,1214,3,0
1215,1215,3,0
1216,1216,5,0
1217,1217,3,0
1218,1218,4,0
1219,1219,3,0
1220,1220,4,0
1221,1221,3,0
1222,1222,5,0
1223,1223,5,0
1224,1224,4,0
1225,1225,3,0
1226,1226,3,0
1227,1227,4,0
1228,1228,3,0
1229,1229,3,0
1230,1230,4,0
1231,1231,3,0
1232,1232,3,0
1233,1233,4,0
1234,1234,3,0
1235,1235,4,0
1236,1236,4,0
1237,1237,4,0
1238,1238,4,0
1239,1239,4,0
1240,1240,3,0
1241,1241,3,0
1242,1242,5,0
1243,1243,4,0
1244,1244,3,0
1245,1245,4,0
1246,1246,5,0
1247,1247,5,0
1248,1248,3,0
1249,1249,4,0
1250,1250,4,0
1251,1251,4,0
1252,1252,4,0
1253,1253,3,0
1254,1254,3,0
1255,1255,3,0
1256,1256,5,0
1257,1257,4,0
1258,1258,3,0
1259,1259,5,0
1260,1260,4,0
1261,1261,4,0
1262,1262,3,0
1263,1263,4,0
1264,1264,6,0
1265,1265,4,0
1266,1266,3,0
1267,1267,4,0
1268,1268,8,0
1269,1269,3,0
1270,1270,5,0
1271,1271,5,0
1272,1272,4,0
1273,1273,3,0
1274,1274,4,0
1275,1275,4,0
1276,1276,3,0
1277,1277,3,0
1278,1278,3,0
1279,1279,3,0
1280,1280,8,0
1281,1281,4,0
1282,1282,3,0
1283,1283,3,0
1284,1284,4,0
1285,1285,3,0
1286,1286,3,0
1287,1287,3,0
1288,1288,4,0.16666666666666666
1289,1289,5,0
1290,1290,3,0
1291,1291,3,0
1292,1292,3,0
1293,1293,5,0
1294,1294,5,0
1295,1295,3,0
1296,1296,4,0
1297,1297,3,0
1298,1298,6,0
1299,1299,4,0
1300,1300,3,0
1301,1301,3,0
1302,1302,3,0
1303,1303,3,0
1304,1304,5,0
1305,1305,8,0
1306,1306,4,0
1307,1307,4,0
1308,1308,3,0
1309,1309,6,0
1310,1310,4,0
1311,1311,3,0
1312,1312,4,0
1313,1313,3,0
1314,1314,3,0
1315,1315,4,0
1316,1316,4,0
1317,1317,5,0
1318,1318,3,0
1319,1319,6,0
1320,1320,3,0
1321,1321,3,0
1322,1322,3,0
1323,1323,3,0
1324,1324,3,0
1325,1325,4,0
1326,1326,3,0
1327,1327,3,0
1328,1328,6,0
1329,1329,4,0
1330,1330,3,0
1331,1331,3,0
1332,1332,7,0
1333,1333,3,0
1334,1334,5,0
1335,1335,3,0
1336,1336,4,0
1337,1337,3,0
1338,1338,4,0
1339,1339,3,0
1340,1340,3,0
1341,1341,3,0
1342,1342,5,0
1343,1343,3,0
1344,1344,4,0
1345,1345,5,0
1346,1346,4,0
1347,1347,5,0.1
1348,1348,4,0
1349,1349,5,0
1350,1350,4,0
1351,1351,3,0
1352,1352,3,0
1353,1353,3,0
1354,1354,4,0
1355,1355,3,0
1356,1356,3,0
1357,1357,5,0
1358,1358,6,0
1359,1359,3,0
1360,1360,3,0
1361,1361,3,0
1362,1362,4,0
1363,1363,3,0
1364,1364,3,0
1365,1365,4,0.16666666666666666
1366,1366,4,0
1367,1367,3,0
1368,1368,4,0
1369,1369,3,0
1370,1370,4,0
1371,1371,3,0
1372,1372,3,0
1373,1373,3,0
1374,1374,5,0
1375,1375,3,0
1376,1376,4,0
1377,1377,3,0
1378,1378,3,0
1379,1379,4,0
1380,1380,3,0
1381,1381,3,0
1382,1382,5,0
1383,1383,3,0
1384,1384,3,0
1385,1385,5,0
1386,1386,4,0
