network,method,k,p,simulation_id,final_active_count,total_steps
Facebook Penn94,highest_degree,2,0.2,52,38774,7
Facebook Penn94,highest_degree,2,0.2,53,38767,7
Facebook Penn94,highest_degree,2,0.2,54,38744,7
Facebook Penn94,highest_degree,2,0.2,55,38780,6
Facebook Penn94,highest_degree,2,0.2,56,38700,6
Facebook Penn94,highest_degree,2,0.2,57,38647,7
Facebook Penn94,highest_degree,2,0.2,58,38734,7
Facebook Penn94,highest_degree,2,0.2,59,38795,6
Facebook Penn94,highest_degree,2,0.2,60,38724,6
Facebook Penn94,highest_degree,2,0.2,61,38749,7
Facebook Penn94,highest_degree,2,0.2,62,38814,6
Facebook Penn94,highest_degree,2,0.2,63,38817,6
Facebook Penn94,highest_degree,2,0.2,64,38733,8
Facebook Penn94,highest_degree,2,0.2,65,38718,7
Facebook Penn94,highest_degree,2,0.2,66,38810,7
Facebook Penn94,highest_degree,2,0.2,67,38767,6
Facebook Penn94,highest_degree,2,0.2,68,38765,6
Facebook Penn94,highest_degree,2,0.2,69,38713,7
Facebook Penn94,highest_degree,2,0.2,70,38756,6
Facebook Penn94,highest_degree,2,0.2,71,38722,7
Facebook Penn94,highest_degree,2,0.2,72,38758,7
Facebook Penn94,highest_degree,2,0.2,73,38810,7
Facebook Penn94,highest_degree,2,0.2,74,38784,7
Facebook Penn94,highest_degree,2,0.2,75,38739,7
Facebook Penn94,highest_degree,2,0.2,76,38782,7
Facebook Penn94,highest_degree,2,0.2,77,38675,6
Facebook Penn94,highest_degree,2,0.2,78,38771,6
Facebook Penn94,highest_degree,2,0.2,79,38675,7
Facebook Penn94,highest_degree,2,0.2,80,38803,8
Facebook Penn94,highest_degree,2,0.2,81,38770,7
Facebook Penn94,highest_degree,2,0.2,82,38712,7
Facebook Penn94,highest_degree,2,0.2,83,38783,7
Facebook Penn94,highest_degree,2,0.2,84,38766,7
Facebook Penn94,highest_degree,2,0.2,85,38673,8
Facebook Penn94,highest_degree,2,0.2,86,38675,7
Facebook Penn94,highest_degree,2,0.2,87,38739,7
Facebook Penn94,highest_degree,2,0.2,88,38706,6
Facebook Penn94,highest_degree,2,0.2,89,38774,6
Facebook Penn94,highest_degree,2,0.2,90,38774,6
Facebook Penn94,highest_degree,2,0.2,91,38702,6
Facebook Penn94,highest_degree,2,0.2,92,38757,6
Facebook Penn94,highest_degree,2,0.2,93,38716,7
Facebook Penn94,highest_degree,2,0.2,94,38724,6
Facebook Penn94,highest_degree,2,0.2,95,38740,6
Facebook Penn94,highest_degree,2,0.2,96,38814,7
Facebook Penn94,highest_degree,2,0.2,97,38661,6
Facebook Penn94,highest_degree,2,0.2,98,38752,6
Facebook Penn94,highest_degree,2,0.2,99,38747,6
Facebook Penn94,highest_degree,2,0.2,100,38808,7
Facebook Penn94,highest_degree,2,0.2,101,38740,7
Facebook Penn94,highest_degree,2,0.2,102,38732,7
Facebook Penn94,highest_degree,2,0.2,103,38789,7
Facebook Penn94,highest_degree,2,0.2,104,38753,6
Facebook Penn94,highest_degree,2,0.2,105,38748,8
Facebook Penn94,highest_degree,2,0.2,106,38694,7
Facebook Penn94,highest_degree,2,0.2,107,38784,6
Facebook Penn94,highest_degree,2,0.2,108,38808,6
Facebook Penn94,highest_degree,2,0.2,109,38746,7
Facebook Penn94,highest_degree,2,0.2,110,38719,7
Facebook Penn94,highest_degree,2,0.2,111,38744,6
Facebook Penn94,highest_degree,2,0.2,112,38695,6
Facebook Penn94,highest_degree,2,0.2,113,38737,6
Facebook Penn94,highest_degree,2,0.2,114,38731,6
Facebook Penn94,highest_degree,2,0.2,115,38676,7
Facebook Penn94,highest_degree,2,0.2,116,38785,7
Facebook Penn94,highest_degree,2,0.2,117,38837,6
Facebook Penn94,highest_degree,2,0.2,118,38728,6
Facebook Penn94,highest_degree,2,0.2,119,38660,6
Facebook Penn94,highest_degree,2,0.2,120,38766,6
Facebook Penn94,highest_degree,2,0.2,121,38756,7
Facebook Penn94,highest_degree,2,0.2,122,38788,7
Facebook Penn94,highest_degree,2,0.2,123,38742,7
Facebook Penn94,highest_degree,2,0.2,124,38722,7
Facebook Penn94,highest_degree,2,0.2,125,38789,6
Facebook Penn94,highest_degree,2,0.2,126,38726,6
Facebook Penn94,highest_degree,2,0.2,127,38738,7
Facebook Penn94,highest_degree,2,0.2,128,38740,8
Facebook Penn94,highest_degree,2,0.2,129,38759,7
Facebook Penn94,highest_degree,2,0.2,130,38796,7
Facebook Penn94,highest_degree,2,0.2,131,38784,8
Facebook Penn94,highest_degree,2,0.2,132,38777,6
Facebook Penn94,highest_degree,2,0.2,133,38731,8
Facebook Penn94,highest_degree,2,0.2,134,38768,8
Facebook Penn94,highest_degree,2,0.2,135,38779,6
Facebook Penn94,highest_degree,2,0.2,136,38755,7
Facebook Penn94,highest_degree,2,0.2,137,38676,7
Facebook Penn94,highest_degree,2,0.2,138,38739,7
Facebook Penn94,highest_degree,2,0.2,139,38772,6
Facebook Penn94,highest_degree,2,0.2,140,38731,7
Facebook Penn94,highest_degree,2,0.2,141,38722,7
Facebook Penn94,highest_degree,2,0.2,142,38736,7
Facebook Penn94,highest_degree,2,0.2,143,38781,7
Facebook Penn94,highest_degree,2,0.2,144,38711,7
Facebook Penn94,highest_degree,2,0.2,145,38744,6
Facebook Penn94,highest_degree,2,0.2,146,38818,6
Facebook Penn94,highest_degree,2,0.2,147,38806,6
Facebook Penn94,highest_degree,2,0.2,148,38706,6
Facebook Penn94,highest_degree,2,0.2,149,38820,6
Facebook Penn94,highest_degree,2,0.2,150,38751,7
Facebook Penn94,highest_degree,2,0.2,151,38748,6
Facebook Penn94,highest_degree,2,0.2,152,38724,7
Facebook Penn94,highest_degree,2,0.2,153,38813,7
Facebook Penn94,highest_degree,2,0.2,154,38817,8
Facebook Penn94,highest_degree,2,0.2,155,38775,8
Facebook Penn94,highest_degree,2,0.2,156,38707,7
Facebook Penn94,highest_degree,2,0.2,157,38738,7
Facebook Penn94,highest_degree,2,0.2,158,38717,7
Facebook Penn94,highest_degree,2,0.2,159,38746,7
Facebook Penn94,highest_degree,2,0.2,160,38751,6
Facebook Penn94,highest_degree,2,0.2,161,38699,6
Facebook Penn94,highest_degree,2,0.2,162,38733,7
Facebook Penn94,highest_degree,2,0.2,163,38789,7
Facebook Penn94,highest_degree,2,0.2,164,38712,6
Facebook Penn94,highest_degree,2,0.2,165,38797,6
Facebook Penn94,highest_degree,2,0.2,166,38772,7
Facebook Penn94,highest_degree,2,0.2,167,38754,7
Facebook Penn94,highest_degree,2,0.2,168,38747,6
Facebook Penn94,highest_degree,2,0.2,169,38745,6
Facebook Penn94,highest_degree,2,0.2,170,38743,6
Facebook Penn94,highest_degree,2,0.2,171,38706,6
Facebook Penn94,highest_degree,2,0.2,172,38767,8
Facebook Penn94,highest_degree,2,0.2,173,38796,7
Facebook Penn94,highest_degree,2,0.2,174,38710,7
Facebook Penn94,highest_degree,2,0.2,175,38803,8
Facebook Penn94,highest_degree,2,0.2,176,38765,7
Facebook Penn94,highest_degree,2,0.2,177,38757,6
Facebook Penn94,highest_degree,2,0.2,178,38754,7
Facebook Penn94,highest_degree,2,0.2,179,38740,7
Facebook Penn94,highest_degree,2,0.2,180,38722,6
Facebook Penn94,highest_degree,2,0.2,181,38662,7
Facebook Penn94,highest_degree,2,0.2,182,38708,7
Facebook Penn94,highest_degree,2,0.2,183,38739,7
Facebook Penn94,highest_degree,2,0.2,184,38679,7
Facebook Penn94,highest_degree,2,0.2,185,38830,7
Facebook Penn94,highest_degree,2,0.2,186,38754,8
Facebook Penn94,highest_degree,2,0.2,187,38702,6
Facebook Penn94,highest_degree,2,0.2,188,38728,6
Facebook Penn94,highest_degree,2,0.2,189,38839,6
Facebook Penn94,highest_degree,2,0.2,190,38792,7
Facebook Penn94,highest_degree,2,0.2,191,38719,6
Facebook Penn94,highest_degree,2,0.2,192,38805,7
Facebook Penn94,highest_degree,2,0.2,193,38769,7
Facebook Penn94,highest_degree,2,0.2,194,38734,7
Facebook Penn94,highest_degree,2,0.2,195,38839,7
Facebook Penn94,highest_degree,2,0.2,196,38727,7
Facebook Penn94,highest_degree,2,0.2,197,38790,7
Facebook Penn94,highest_degree,2,0.2,198,38697,7
Facebook Penn94,highest_degree,2,0.2,199,38680,6
Facebook Penn94,highest_degree,2,0.2,200,38724,6
Facebook Penn94,highest_degree,2,0.2,201,38695,7
Facebook Penn94,highest_degree,2,0.2,202,38732,10
Facebook Penn94,highest_degree,2,0.2,203,38725,6
Facebook Penn94,highest_degree,2,0.2,204,38746,7
Facebook Penn94,highest_degree,2,0.2,205,38733,7
Facebook Penn94,highest_degree,2,0.2,206,38728,7
Facebook Penn94,highest_degree,2,0.2,207,38749,6
Facebook Penn94,highest_degree,2,0.2,208,38703,7
Facebook Penn94,highest_degree,2,0.2,209,38743,6
Facebook Penn94,highest_degree,2,0.2,210,38764,6
Facebook Penn94,highest_degree,2,0.2,211,38770,7
Facebook Penn94,highest_degree,2,0.2,212,38752,7
Facebook Penn94,highest_degree,2,0.2,213,38736,6
Facebook Penn94,highest_degree,2,0.2,214,38743,7
Facebook Penn94,highest_degree,2,0.2,215,38720,7
Facebook Penn94,highest_degree,2,0.2,216,38755,7
Facebook Penn94,highest_degree,2,0.2,217,38746,7
Facebook Penn94,highest_degree,2,0.2,218,38692,6
Facebook Penn94,highest_degree,2,0.2,219,38787,6
Facebook Penn94,highest_degree,2,0.2,220,38692,6
Facebook Penn94,highest_degree,2,0.2,221,38737,6
Facebook Penn94,highest_degree,2,0.2,222,38778,7
Facebook Penn94,highest_degree,2,0.2,223,38727,8
Facebook Penn94,highest_degree,2,0.2,224,38773,7
Facebook Penn94,highest_degree,2,0.2,225,38752,7
Facebook Penn94,highest_degree,2,0.2,226,38620,6
Facebook Penn94,highest_degree,2,0.2,227,38783,7
Facebook Penn94,highest_degree,2,0.2,228,38747,6
Facebook Penn94,highest_degree,2,0.2,229,38742,7
Facebook Penn94,highest_degree,2,0.2,230,38771,7
Facebook Penn94,highest_degree,2,0.2,231,38785,6
Facebook Penn94,highest_degree,2,0.2,232,38806,7
Facebook Penn94,highest_degree,2,0.2,233,38680,7
Facebook Penn94,highest_degree,2,0.2,234,38760,7
Facebook Penn94,highest_degree,2,0.2,235,38752,7
Facebook Penn94,highest_degree,2,0.2,236,38792,7
Facebook Penn94,highest_degree,2,0.2,237,38798,7
Facebook Penn94,highest_degree,2,0.2,238,38725,8
Facebook Penn94,highest_degree,2,0.2,239,38760,7
Facebook Penn94,highest_degree,2,0.2,240,38798,6
Facebook Penn94,highest_degree,2,0.2,241,38742,7
Facebook Penn94,highest_degree,2,0.2,242,38717,7
Facebook Penn94,highest_degree,2,0.2,243,38728,7
Facebook Penn94,highest_degree,2,0.2,244,38750,7
Facebook Penn94,highest_degree,2,0.2,245,38706,7
Facebook Penn94,highest_degree,2,0.2,246,38717,7
Facebook Penn94,highest_degree,2,0.2,247,38693,6
Facebook Penn94,highest_degree,2,0.2,248,38746,6
Facebook Penn94,highest_degree,2,0.2,249,38816,7
Facebook Penn94,highest_degree,2,0.2,250,38752,6
Facebook Penn94,highest_degree,2,0.2,251,38728,7
Facebook Penn94,highest_degree,2,0.2,252,38778,6
Facebook Penn94,highest_degree,2,0.2,253,38745,7
Facebook Penn94,highest_degree,2,0.2,254,38712,10
Facebook Penn94,highest_degree,2,0.2,255,38770,7
Facebook Penn94,highest_degree,2,0.2,256,38659,6
Facebook Penn94,highest_degree,2,0.2,257,38726,7
Facebook Penn94,highest_degree,2,0.2,258,38691,6
Facebook Penn94,highest_degree,2,0.2,259,38737,6
Facebook Penn94,highest_degree,2,0.2,260,38809,7
Facebook Penn94,highest_degree,2,0.2,261,38734,7
Facebook Penn94,highest_degree,2,0.2,262,38665,6
Facebook Penn94,highest_degree,2,0.2,263,38732,8
Facebook Penn94,highest_degree,2,0.2,264,38773,6
Facebook Penn94,highest_degree,2,0.2,265,38713,7
Facebook Penn94,highest_degree,2,0.2,266,38682,7
Facebook Penn94,highest_degree,2,0.2,267,38768,8
Facebook Penn94,highest_degree,2,0.2,268,38699,7
Facebook Penn94,highest_degree,2,0.2,269,38721,8
Facebook Penn94,highest_degree,2,0.2,270,38707,8
Facebook Penn94,highest_degree,2,0.2,271,38720,7
Facebook Penn94,highest_degree,2,0.2,272,38755,7
Facebook Penn94,highest_degree,2,0.2,273,38783,6
Facebook Penn94,highest_degree,2,0.2,274,38660,7
Facebook Penn94,highest_degree,2,0.2,275,38744,7
Facebook Penn94,highest_degree,2,0.2,276,38725,7
Facebook Penn94,highest_degree,2,0.2,277,38716,6
Facebook Penn94,highest_degree,2,0.2,278,38708,6
Facebook Penn94,highest_degree,2,0.2,279,38792,7
Facebook Penn94,highest_degree,2,0.2,280,38798,8
Facebook Penn94,highest_degree,2,0.2,281,38709,6
Facebook Penn94,highest_degree,2,0.2,282,38795,8
Facebook Penn94,highest_degree,2,0.2,283,38749,7
Facebook Penn94,highest_degree,2,0.2,284,38700,7
Facebook Penn94,highest_degree,2,0.2,285,38721,7
Facebook Penn94,highest_degree,2,0.2,286,38710,7
Facebook Penn94,highest_degree,2,0.2,287,38751,7
Facebook Penn94,highest_degree,2,0.2,288,38787,7
Facebook Penn94,highest_degree,2,0.2,289,38744,7
Facebook Penn94,highest_degree,2,0.2,290,38753,8
Facebook Penn94,highest_degree,2,0.2,291,38691,7
Facebook Penn94,highest_degree,2,0.2,292,38710,7
Facebook Penn94,highest_degree,2,0.2,293,38745,6
Facebook Penn94,highest_degree,2,0.2,294,38742,7
Facebook Penn94,highest_degree,2,0.2,295,38726,8
Facebook Penn94,highest_degree,2,0.2,296,38724,7
Facebook Penn94,highest_degree,2,0.2,297,38787,8
Facebook Penn94,highest_degree,2,0.2,298,38766,6
Facebook Penn94,highest_degree,2,0.2,299,38708,7
Facebook Penn94,highest_degree,2,0.2,300,38791,7
Facebook Penn94,highest_degree,2,0.2,301,38754,7
Facebook Penn94,highest_degree,2,0.2,302,38720,6
Facebook Penn94,highest_degree,2,0.2,303,38747,7
Facebook Penn94,highest_degree,2,0.2,304,38774,7
Facebook Penn94,highest_degree,2,0.2,305,38798,7
Facebook Penn94,highest_degree,2,0.2,306,38725,7
Facebook Penn94,highest_degree,2,0.2,307,38786,7
Facebook Penn94,highest_degree,2,0.2,308,38736,6
Facebook Penn94,highest_degree,2,0.2,309,38687,7
Facebook Penn94,highest_degree,2,0.2,310,38754,7
Facebook Penn94,highest_degree,2,0.2,311,38738,7
Facebook Penn94,highest_degree,2,0.2,312,38759,6
Facebook Penn94,highest_degree,2,0.2,313,38732,8
Facebook Penn94,highest_degree,2,0.2,314,38777,7
Facebook Penn94,highest_degree,2,0.2,315,38786,8
Facebook Penn94,highest_degree,2,0.2,316,38776,6
Facebook Penn94,highest_degree,2,0.2,317,38789,7
Facebook Penn94,highest_degree,2,0.2,318,38718,7
Facebook Penn94,highest_degree,2,0.2,319,38769,7
Facebook Penn94,highest_degree,2,0.2,320,38787,7
Facebook Penn94,highest_degree,2,0.2,321,38676,7
Facebook Penn94,highest_degree,2,0.2,322,38785,8
Facebook Penn94,highest_degree,2,0.2,323,38784,6
Facebook Penn94,highest_degree,2,0.2,324,38759,7
Facebook Penn94,highest_degree,2,0.2,325,38684,6
Facebook Penn94,highest_degree,2,0.2,326,38785,7
Facebook Penn94,highest_degree,2,0.2,327,38735,6
Facebook Penn94,highest_degree,2,0.2,328,38753,7
Facebook Penn94,highest_degree,2,0.2,329,38741,9
Facebook Penn94,highest_degree,2,0.2,330,38657,7
Facebook Penn94,highest_degree,2,0.2,331,38835,7
Facebook Penn94,highest_degree,2,0.2,332,38783,6
Facebook Penn94,highest_degree,2,0.2,333,38712,6
Facebook Penn94,highest_degree,2,0.2,334,38774,7
Facebook Penn94,highest_degree,2,0.2,335,38680,6
Facebook Penn94,highest_degree,2,0.2,336,38694,7
Facebook Penn94,highest_degree,2,0.2,337,38753,6
Facebook Penn94,highest_degree,2,0.2,338,38694,6
Facebook Penn94,highest_degree,2,0.2,339,38767,7
Facebook Penn94,highest_degree,2,0.2,340,38721,7
Facebook Penn94,highest_degree,2,0.2,341,38732,6
Facebook Penn94,highest_degree,2,0.2,342,38779,8
Facebook Penn94,highest_degree,2,0.2,343,38661,7
Facebook Penn94,highest_degree,2,0.2,344,38719,7
Facebook Penn94,highest_degree,2,0.2,345,38768,9
Facebook Penn94,highest_degree,2,0.2,346,38696,6
Facebook Penn94,highest_degree,2,0.2,347,38681,7
Facebook Penn94,highest_degree,2,0.2,348,38749,6
Facebook Penn94,highest_degree,2,0.2,349,38691,7
Facebook Penn94,highest_degree,2,0.2,350,38743,6
Facebook Penn94,highest_degree,2,0.2,351,38762,6
Facebook Penn94,highest_degree,2,0.2,352,38761,7
Facebook Penn94,highest_degree,2,0.2,353,38679,6
Facebook Penn94,highest_degree,2,0.2,354,38716,8
Facebook Penn94,highest_degree,2,0.2,355,38755,6
Facebook Penn94,highest_degree,2,0.2,356,38739,6
Facebook Penn94,highest_degree,2,0.2,357,38786,7
Facebook Penn94,highest_degree,2,0.2,358,38766,7
Facebook Penn94,highest_degree,2,0.2,359,38713,6
Facebook Penn94,highest_degree,2,0.2,360,38634,7
Facebook Penn94,highest_degree,2,0.2,361,38711,6
Facebook Penn94,highest_degree,2,0.2,362,38783,8
Facebook Penn94,highest_degree,2,0.2,363,38782,7
Facebook Penn94,highest_degree,2,0.2,364,38751,8
Facebook Penn94,highest_degree,2,0.2,365,38723,6
Facebook Penn94,highest_degree,2,0.2,366,38805,7
Facebook Penn94,highest_degree,2,0.2,367,38794,7
Facebook Penn94,highest_degree,2,0.2,368,38789,7
Facebook Penn94,highest_degree,2,0.2,369,38754,7
Facebook Penn94,highest_degree,2,0.2,370,38741,7
Facebook Penn94,highest_degree,2,0.2,371,38661,7
Facebook Penn94,highest_degree,2,0.2,372,38732,7
Facebook Penn94,highest_degree,2,0.2,373,38748,6
Facebook Penn94,highest_degree,2,0.2,374,38790,7
Facebook Penn94,highest_degree,2,0.2,375,38777,6
Facebook Penn94,highest_degree,2,0.2,376,38802,7
Facebook Penn94,highest_degree,2,0.2,377,38750,7
Facebook Penn94,highest_degree,2,0.2,378,38716,7
Facebook Penn94,highest_degree,2,0.2,379,38717,7
Facebook Penn94,highest_degree,2,0.2,380,38787,7
Facebook Penn94,highest_degree,2,0.2,381,38759,7
Facebook Penn94,highest_degree,2,0.2,382,38754,7
Facebook Penn94,highest_degree,2,0.2,383,38711,6
Facebook Penn94,highest_degree,2,0.2,384,38787,7
Facebook Penn94,highest_degree,2,0.2,385,38718,7
Facebook Penn94,highest_degree,2,0.2,386,38741,7
Facebook Penn94,highest_degree,2,0.2,387,38666,7
Facebook Penn94,highest_degree,2,0.2,388,38782,7
Facebook Penn94,highest_degree,2,0.2,389,38733,7
Facebook Penn94,highest_degree,2,0.2,390,38803,8
Facebook Penn94,highest_degree,2,0.2,391,38732,7
Facebook Penn94,highest_degree,2,0.2,392,38776,7
Facebook Penn94,highest_degree,2,0.2,393,38739,8
Facebook Penn94,highest_degree,2,0.2,394,38766,8
Facebook Penn94,highest_degree,2,0.2,395,38716,7
Facebook Penn94,highest_degree,2,0.2,396,38734,7
Facebook Penn94,highest_degree,2,0.2,397,38732,7
Facebook Penn94,highest_degree,2,0.2,398,38769,7
Facebook Penn94,highest_degree,2,0.2,399,38649,7
Facebook Penn94,highest_degree,2,0.2,400,38763,7
Facebook Penn94,highest_degree,2,0.2,401,38749,8
Facebook Penn94,highest_degree,2,0.2,402,38753,6
Facebook Penn94,highest_degree,2,0.2,403,38749,6
Facebook Penn94,highest_degree,2,0.2,404,38749,7
Facebook Penn94,highest_degree,2,0.2,405,38731,7
Facebook Penn94,highest_degree,2,0.2,406,38711,7
Facebook Penn94,highest_degree,2,0.2,407,38768,7
Facebook Penn94,highest_degree,2,0.2,408,38761,7
Facebook Penn94,highest_degree,2,0.2,409,38697,7
Facebook Penn94,highest_degree,2,0.2,410,38702,6
Facebook Penn94,highest_degree,2,0.2,411,38725,7
Facebook Penn94,highest_degree,2,0.2,412,38670,8
Facebook Penn94,highest_degree,2,0.2,413,38805,6
Facebook Penn94,highest_degree,2,0.2,414,38742,7
Facebook Penn94,highest_degree,2,0.2,415,38799,6
Facebook Penn94,highest_degree,2,0.2,416,38807,7
Facebook Penn94,highest_degree,2,0.2,417,38763,6
Facebook Penn94,highest_degree,2,0.2,418,38727,7
Facebook Penn94,highest_degree,2,0.2,419,38699,7
Facebook Penn94,highest_degree,2,0.2,420,38732,7
Facebook Penn94,highest_degree,2,0.2,421,38733,7
Facebook Penn94,highest_degree,2,0.2,422,38734,9
Facebook Penn94,highest_degree,2,0.2,423,38787,7
Facebook Penn94,highest_degree,2,0.2,424,38805,7
Facebook Penn94,highest_degree,2,0.2,425,38673,6
Facebook Penn94,highest_degree,2,0.2,426,38720,7
Facebook Penn94,highest_degree,2,0.2,427,38814,7
Facebook Penn94,highest_degree,2,0.2,428,38701,7
Facebook Penn94,highest_degree,2,0.2,429,38732,7
Facebook Penn94,highest_degree,2,0.2,430,38700,6
Facebook Penn94,highest_degree,2,0.2,431,38725,7
Facebook Penn94,highest_degree,2,0.2,432,38773,7
Facebook Penn94,highest_degree,2,0.2,433,38759,7
Facebook Penn94,highest_degree,2,0.2,434,38781,6
Facebook Penn94,highest_degree,2,0.2,435,38772,6
Facebook Penn94,highest_degree,2,0.2,436,38785,8
Facebook Penn94,highest_degree,2,0.2,437,38731,7
Facebook Penn94,highest_degree,2,0.2,438,38726,7
Facebook Penn94,highest_degree,2,0.2,439,38836,7
Facebook Penn94,highest_degree,2,0.2,440,38734,7
Facebook Penn94,highest_degree,2,0.2,441,38758,7
Facebook Penn94,highest_degree,2,0.2,442,38763,6
Facebook Penn94,highest_degree,2,0.2,443,38746,7
Facebook Penn94,highest_degree,2,0.2,444,38736,6
Facebook Penn94,highest_degree,2,0.2,445,38787,7
Facebook Penn94,highest_degree,2,0.2,446,38718,9
Facebook Penn94,highest_degree,2,0.2,447,38784,7
Facebook Penn94,highest_degree,2,0.2,448,38770,7
Facebook Penn94,highest_degree,2,0.2,449,38778,8
Facebook Penn94,highest_degree,2,0.2,450,38682,7
Facebook Penn94,highest_degree,2,0.2,451,38688,7
Facebook Penn94,highest_degree,2,0.2,452,38814,7
Facebook Penn94,highest_degree,2,0.2,453,38689,7
Facebook Penn94,highest_degree,2,0.2,454,38764,7
Facebook Penn94,highest_degree,2,0.2,455,38707,7
Facebook Penn94,highest_degree,2,0.2,456,38781,6
Facebook Penn94,highest_degree,2,0.2,457,38760,7
Facebook Penn94,highest_degree,2,0.2,458,38713,7
Facebook Penn94,highest_degree,2,0.2,459,38681,8
Facebook Penn94,highest_degree,2,0.2,460,38764,7
Facebook Penn94,highest_degree,2,0.2,461,38702,7
Facebook Penn94,highest_degree,2,0.2,462,38756,7
Facebook Penn94,highest_degree,2,0.2,463,38760,7
Facebook Penn94,highest_degree,2,0.2,464,38738,7
Facebook Penn94,highest_degree,2,0.2,465,38682,6
Facebook Penn94,highest_degree,2,0.2,466,38793,6
Facebook Penn94,highest_degree,2,0.2,467,38702,6
Facebook Penn94,highest_degree,2,0.2,468,38777,6
Facebook Penn94,highest_degree,2,0.2,469,38779,6
Facebook Penn94,highest_degree,2,0.2,470,38767,6
Facebook Penn94,highest_degree,2,0.2,471,38781,7
Facebook Penn94,highest_degree,2,0.2,472,38732,7
Facebook Penn94,highest_degree,2,0.2,473,38713,6
Facebook Penn94,highest_degree,2,0.2,474,38735,7
Facebook Penn94,highest_degree,2,0.2,475,38784,8
Facebook Penn94,highest_degree,2,0.2,476,38783,7
Facebook Penn94,highest_degree,2,0.2,477,38735,7
Facebook Penn94,highest_degree,2,0.2,478,38707,7
Facebook Penn94,highest_degree,2,0.2,479,38812,6
Facebook Penn94,highest_degree,2,0.2,480,38771,7
Facebook Penn94,highest_degree,2,0.2,481,38706,6
Facebook Penn94,highest_degree,2,0.2,482,38813,7
Facebook Penn94,highest_degree,2,0.2,483,38735,6
Facebook Penn94,highest_degree,2,0.2,484,38757,7
Facebook Penn94,highest_degree,2,0.2,485,38803,7
Facebook Penn94,highest_degree,2,0.2,486,38773,7
Facebook Penn94,highest_degree,2,0.2,487,38781,7
Facebook Penn94,highest_degree,2,0.2,488,38772,7
Facebook Penn94,highest_degree,2,0.2,489,38786,6
Facebook Penn94,highest_degree,2,0.2,490,38740,7
Facebook Penn94,highest_degree,2,0.2,491,38745,7
Facebook Penn94,highest_degree,2,0.2,492,38762,7
Facebook Penn94,highest_degree,2,0.2,493,38731,7
Facebook Penn94,highest_degree,2,0.2,494,38803,6
Facebook Penn94,highest_degree,2,0.2,495,38777,7
Facebook Penn94,highest_degree,2,0.2,496,38706,7
Facebook Penn94,highest_degree,2,0.2,497,38725,7
